make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
PLYMOUTH SCAMP,1972,None,excellent,8 cylinders,None,gas,green,24000,mid-size,clean,automatic,coupe,16500
ford five hundred,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,2650
mercury grand marquis,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
saturn aura,2008,None,None,6 cylinders,fwd,gas,grey,148000,None,clean,automatic,coupe,2800
Honda Civic coupe ex,2000,None,None,None,None,gas,silver,None,None,clean,automatic,None,1750
ford focus,2001,None,good,4 cylinders,None,gas,None,80000,None,clean,automatic,None,900
1999 honda accord EX.L,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,500
dodge caravan se,2001,1B4GP25G11B103913,fair,6 cylinders,fwd,gas,blue,None,None,clean,automatic,mini-van,600
ford explorer,2000,None,fair,6 cylinders,None,gas,red,None,None,lien,automatic,SUV,1000
hyundai elantra,2004,None,fair,None,None,gas,red,102000,None,salvage,automatic,sedan,1000
Ford Escort,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,1200
ford expedition,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,4700
ford explorer,2000,None,None,6 cylinders,4wd,gas,None,190000,mid-size,clean,automatic,None,850
Ford fairlane,1956,None,excellent,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,sedan,26600
Chrome Heated,2013,None,None,None,None,diesel,None,None,None,clean,automatic,None,17000
NISSAN FRONTIER,1999,1N6ED26Y6XC303521,None,None,None,gas,silver,None,None,clean,automatic,None,850
FORD F150,1997,1FTDF17W2VKD38544,excellent,8 cylinders,rwd,gas,None,None,None,clean,automatic,pickup,850
Ford Eescape xlt,2008,1FMCU02Z88KE09209,excellent,4 cylinders,None,gas,grey,None,None,clean,automatic,SUV,4000
honda pilot ex-l,2003,None,fair,None,4wd,gas,black,216000,None,clean,automatic,SUV,3400
gmc 1500 sierra,1997,None,good,8 cylinders,4wd,gas,white,200000,None,clean,automatic,pickup,2500
chrysler seabrin,2002,None,excellent,4 cylinders,fwd,gas,grey,None,mid-size,clean,automatic,sedan,1650
astro,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,1
Isuzu,2000,None,None,4 cylinders,None,diesel,None,163000,None,clean,automatic,None,5500
Ford f150,1998,None,good,8 cylinders,rwd,gas,silver,185000,mid-size,clean,automatic,pickup,2100
CORVETTE L82 -4 SPEED,1979,None,excellent,8 cylinders,rwd,gas,black,83000,mid-size,clean,manual,coupe,7979
ford f150,1998,None,good,8 cylinders,4wd,gas,None,None,None,clean,automatic,None,900
acura 3.2 tl,2004,None,fair,6 cylinders,fwd,gas,black,320000,None,clean,automatic,sedan,2000
dodge dakota,2006,None,None,None,None,gas,None,102000,None,clean,automatic,None,2600
subaru impreza wrx sti,2004,None,excellent,4 cylinders,4wd,gas,black,115000,full-size,clean,manual,sedan,2000
subaru impreza wrx sti,2006,None,None,None,None,gas,None,None,None,lien,manual,None,13500
Jeep Wrangler,2009,None,good,6 cylinders,4wd,gas,black,57321,None,clean,manual,SUV,16500
ford ranger,1997,None,None,None,None,gas,None,None,None,clean,manual,None,800
Pontiac gram,2004,None,None,6 cylinders,None,gas,None,167,None,rebuilt,automatic,None,1800
Jeep Grand Cherokee,2000,None,None,None,None,gas,black,226000,None,clean,automatic,None,4000
ford taurus se,1999,None,good,4 cylinders,fwd,gas,silver,114000,full-size,missing,automatic,sedan,900
F350 XL,2000,None,good,8 cylinders,4wd,gas,red,19362,full-size,clean,automatic,other,8000
toyota matrix,2009,2T1KU40E79C019292,None,None,None,gas,None,None,None,clean,manual,None,6000
F150 ford,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,2032
Jeep,2001,None,None,6 cylinders,4wd,gas,green,None,None,clean,automatic,None,2000
chevrolet caprece,1995,None,good,8 cylinders,None,gas,None,None,None,clean,automatic,None,800
ford f250 diesel power stroke,2001,None,None,None,None,diesel,None,None,None,clean,automatic,None,3000
dodge durango,2001,None,good,8 cylinders,4wd,gas,grey,251000,mid-size,clean,automatic,SUV,2500
cadillac deville,1994,None,None,None,None,gas,None,None,None,clean,automatic,None,700
gmc sierra 2500 sle,2004,None,good,8 cylinders,4wd,gas,black,None,full-size,clean,automatic,None,9000
CHEVROLET FORD,1967,None,None,None,None,gas,None,None,None,clean,automatic,None,53000
chevrolet impala,2004,None,excellent,6 cylinders,fwd,gas,None,1,None,clean,automatic,None,1900
oldsmobile silhouette,1999,None,None,None,None,gas,None,170000,None,clean,automatic,None,495
buick terraza,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,1400
chevrolet 1500 suburban,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,12445
buick lesabre custom,2001,None,excellent,None,None,gas,None,182000,None,clean,automatic,None,1700
ford f250 deisel powerstroke,2011,None,excellent,8 cylinders,4wd,diesel,white,143000,full-size,clean,automatic,None,16800
chevy impala,2003,None,good,None,None,gas,white,None,full-size,clean,automatic,sedan,900
Ford F150 4x4,1990,None,None,None,None,gas,None,None,None,clean,other,None,900
PONTIAC G-6,2008,None,excellent,6 cylinders,None,gas,None,123000,None,clean,automatic,None,4400
Wrangler sport,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,5600
K30,1979,None,fair,6 cylinders,4wd,gas,None,None,None,clean,manual,truck,2800
chevrolet camaro,1985,None,good,8 cylinders,rwd,gas,red,87000,None,clean,automatic,coupe,3500
Ford Maverick,1972,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
jeep wrangler,1994,None,None,None,None,gas,None,None,None,clean,manual,None,5000
Lexus RX350,2010,None,like new,6 cylinders,4wd,gas,white,52000,full-size,clean,automatic,SUV,3200
ford explorer,2002,None,None,None,4wd,gas,grey,206000,None,clean,automatic,pickup,1500
Ford Escape XLT,2002,None,None,6 cylinders,4wd,gas,white,None,None,clean,automatic,SUV,3900
dodge ram 1500,2002,None,None,None,None,gas,None,163000,None,clean,automatic,None,3500
gmc 3500,1981,None,good,8 cylinders,rwd,gas,red,None,full-size,clean,manual,truck,5500
Dodge Sprinter 2500 Cargo,2008,None,good,None,None,gas,blue,128000,full-size,clean,automatic,None,11000
chevys 10,2000,None,good,6 cylinders,4wd,gas,None,None,None,clean,automatic,pickup,2500
Ford Transit Connect Van,2012,NM0KS9BN6T101785,good,4 cylinders,fwd,gas,blue,70500,compact,clean,automatic,mini-van,10000
3500 GMC,1982,None,fair,8 cylinders,rwd,gas,black,None,full-size,clean,manual,truck,3500
Ford,2010,None,excellent,8 cylinders,None,gas,white,None,full-size,clean,automatic,van,7750
Ford Fusion SEL AWD,2007,None,good,6 cylinders,None,gas,black,160000,mid-size,clean,automatic,sedan,4900
Cadillac Seville sta,2001,None,excellent,8 cylinders,fwd,gas,white,112000,full-size,clean,automatic,sedan,3000
gmc sierra 1500,1996,None,good,8 cylinders,4wd,gas,brown,None,full-size,clean,automatic,None,4500
Ford f350,2007,None,excellent,8 cylinders,rwd,gas,white,166000,full-size,clean,automatic,truck,5500
ford ranger,2005,None,excellent,6 cylinders,4wd,gas,red,32000,mid-size,clean,automatic,pickup,7500
dodge caravan,2002,None,fair,6 cylinders,fwd,gas,blue,200000,mid-size,clean,automatic,mini-van,900
Jeep liberty,2003,None,None,None,None,gas,None,161000,None,clean,automatic,None,1000
Pontiac Grand Am SE1,2004,None,good,6 cylinders,fwd,gas,silver,88603,mid-size,clean,automatic,sedan,4000
subaru impreza,2014,None,good,4 cylinders,4wd,gas,black,36722,mid-size,rebuilt,automatic,hatchback,11600
hyundai sonata,2014,None,good,4 cylinders,fwd,gas,black,43722,mid-size,rebuilt,automatic,sedan,9600
PETERBILT 357,1990,None,fair,6 cylinders,rwd,diesel,white,497000,None,clean,manual,None,15000
Honda Accord,1999,None,excellent,None,None,gas,black,None,None,clean,automatic,sedan,2700
Dodge Dakota 4x4,2004,None,good,8 cylinders,4wd,gas,black,95000,full-size,clean,automatic,truck,6000
vw,1980,None,good,None,None,gas,None,None,None,clean,manual,None,1
buick lesabre 4dr sdn custom,2005,None,excellent,6 cylinders,fwd,gas,yellow,None,full-size,clean,automatic,None,3500
honda civic,2011,None,like new,None,None,other,None,000000,None,clean,other,None,350
Gmc truck,1980,None,good,8 cylinders,rwd,gas,black,None,full-size,clean,automatic,pickup,4000
Pontiac Grand Am,2001,None,good,4 cylinders,fwd,gas,white,None,None,clean,automatic,None,500
chevy s10 pickup,2000,None,good,4 cylinders,None,gas,None,126000,None,clean,automatic,truck,2600
chrysler town country,2013,None,like new,6 cylinders,fwd,gas,white,None,None,clean,automatic,mini-van,14000
Ford f250,2008,None,excellent,8 cylinders,4wd,gas,None,None,None,clean,manual,None,10500
Dodge,2000,None,None,None,None,gas,None,None,None,clean,manual,None,3500
dodge neon,2001,1B3ES46C91D283955,good,4 cylinders,fwd,gas,white,127032,compact,clean,automatic,sedan,3000
chevrolet blazer,1998,None,good,6 cylinders,4wd,gas,green,137295,full-size,clean,automatic,SUV,1950
AUTO PARTS,1900,None,None,None,None,other,red,None,compact,parts only,other,other,3
PONTIAC TRANSPORT,1998,None,fair,6 cylinders,fwd,gas,grey,1525000,full-size,clean,automatic,mini-van,3000
Ford Taurus,2005,None,good,6 cylinders,fwd,gas,red,183900,mid-size,clean,automatic,sedan,1300
