make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Dodge diesel,2006,None,excellent,None,None,diesel,None,190000,None,clean,automatic,None,17950
chevy avalanche z71,2009,None,like new,None,None,gas,black,155000,None,clean,automatic,None,15995
honda accord 4-door sedan,2004,None,excellent,6 cylinders,None,gas,None,168500,None,clean,automatic,None,5995
Pontiac fiero SE,1984,None,like new,4 cylinders,rwd,gas,None,66300,sub-compact,clean,automatic,coupe,6995
chevy suburban 1500,2007,None,None,None,None,gas,white,206000,None,clean,automatic,None,9995
Dodge viper,1994,Vip19944052m,like new,10 cylinders,rwd,gas,red,12900,compact,clean,manual,convertible,32000
frodf150,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,2564
pontiac trans am,1997,None,excellent,8 cylinders,rwd,gas,silver,None,compact,clean,manual,coupe,16500
mazda tribute,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
dodge durango limited,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,3999
Dodge journey,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,9999
Mazda6,2015,None,None,None,None,gas,None,None,None,clean,automatic,None,12999
chevrolet impala,2015,None,None,None,None,gas,None,None,None,clean,automatic,None,13999
Honda Accord,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1509
Cadillac CTS,2010,None,excellent,None,None,gas,white,None,full-size,clean,automatic,None,3500
Volvo XC90,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1577
Volkswagen Jetta,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1584
ford f250 super duty,2004,None,good,None,4wd,diesel,grey,238354,full-size,clean,automatic,pickup,9999
ford f250,2012,None,excellent,None,4wd,diesel,white,196567,full-size,clean,automatic,pickup,22500
chrysler sebring convertible,2006,None,excellent,4 cylinders,fwd,gas,red,13221,None,clean,automatic,None,3000
datsun 280 zx,1979,None,None,None,None,gas,None,25000,None,clean,manual,None,17900
FORD FOCUS SE,2011,None,None,4 cylinders,None,gas,None,None,None,clean,automatic,None,1990
honda,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,1
ACURA GSR Manual,1996,None,None,4 cylinders,None,gas,None,None,compact,clean,manual,None,525
jeep commander,2006,None,good,6 cylinders,fwd,gas,None,None,None,clean,automatic,None,4800
dodge stratus,2005,None,excellent,4 cylinders,fwd,gas,None,120000,None,clean,automatic,None,2995
Buick Allure cxs,2006,None,excellent,6 cylinders,fwd,gas,None,None,mid-size,clean,automatic,None,3995
hyundai veloster,2013,None,excellent,4 cylinders,fwd,gas,red,80000,compact,clean,manual,None,7900
Chevy colbalt,2006,None,excellent,4 cylinders,fwd,gas,None,103000,None,clean,automatic,None,4995
chevy trailblazer,2006,None,good,6 cylinders,None,gas,None,None,mid-size,clean,automatic,SUV,3995
chevy silverado,1994,None,good,8 cylinders,4wd,gas,None,None,None,clean,automatic,None,4495
chevy monte carlo,2005,None,good,6 cylinders,fwd,gas,red,None,mid-size,clean,automatic,coupe,2995
hyundai sonata,2006,None,excellent,4 cylinders,fwd,gas,None,None,None,clean,automatic,None,3995
buick century,2002,None,excellent,6 cylinders,fwd,gas,None,None,mid-size,clean,automatic,None,2995
scion xa,2005,None,good,4 cylinders,None,gas,None,None,compact,clean,automatic,None,3295
