make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
mitsubishi galant,2012,4A32B2FF3CE018670,excellent,4 cylinders,4wd,gas,white,100675,mid-size,clean,automatic,sedan,6200
camry,2009,None,None,4 cylinders,fwd,gas,None,None,None,clean,automatic,None,1532
Chevrolet,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
Ford F-450,2002,None,None,None,None,diesel,None,None,None,clean,automatic,None,10400
Ford Ranger,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,1600
mini cooper s,2006,CARFAX,excellent,4 cylinders,fwd,gas,blue,79000,full-size,clean,automatic,hatchback,7300
toyota camry le,2003,CARFAX,excellent,4 cylinders,fwd,gas,custom,129100,full-size,clean,automatic,sedan,5100
Ford Mustang GT,2008,None,good,8 cylinders,rwd,gas,black,96000,None,clean,manual,coupe,11000
honda civic,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,3800
toyota rav4,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,4900
ford f150 lariat,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,13900
lexus gs 450L,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,16900
toyota tundra,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,14900
tahoe ltz,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,4400
dodge ram 1500 slt,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,4700
altima,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,1507
chevrolet trailblazer lt,2004,CARFAX,excellent,6 cylinders,rwd,gas,silver,158400,full-size,clean,automatic,SUV,4800
Ford Taurus SES,2003,None,good,None,None,gas,None,None,full-size,rebuilt,automatic,sedan,1500
mercury mountaineer,2006,None,excellent,6 cylinders,rwd,gas,white,207000,full-size,clean,automatic,SUV,5500
chevrolet silverado,2008,None,fair,8 cylinders,4wd,gas,grey,153000,None,clean,automatic,pickup,4900
toyota sequoia sr5,2008,CARFAX,excellent,8 cylinders,None,gas,red,134000,full-size,clean,automatic,SUV,16900
Toyota FJ Cruiser,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,1521
toyota tacoma prerunner double c,2006,CARFAX,excellent,6 cylinders,rwd,gas,silver,202400,full-size,clean,automatic,pickup,12000
FORD,2011,None,good,8 cylinders,4wd,diesel,black,170000,full-size,clean,automatic,None,24999
mazda 3,2008,CARFAX,excellent,4 cylinders,fwd,gas,red,162500,mid-size,clean,automatic,sedan,6200
FORD F450,2012,None,good,8 cylinders,rwd,diesel,white,175000,full-size,clean,automatic,None,20999
nissan rogue,2016,None,excellent,4 cylinders,fwd,gas,grey,43300,None,clean,automatic,None,16000
CHEVY,2015,None,excellent,8 cylinders,rwd,gas,white,159000,full-size,clean,automatic,None,14999
Honda accord,2014,None,like new,4 cylinders,fwd,gas,black,64000,full-size,rebuilt,automatic,sedan,10500
acura tsx 2.4,2010,None,excellent,4 cylinders,fwd,gas,grey,95000,full-size,clean,automatic,sedan,11300
acura tsx 2.4,2010,None,excellent,4 cylinders,fwd,gas,grey,95000,full-size,clean,automatic,sedan,11500
mazda miata mx-5,1996,CARFAX,excellent,4 cylinders,rwd,gas,blue,181700,compact,clean,manual,convertible,4500
chrysler pt cruiser,2003,None,excellent,None,None,gas,None,140000,None,clean,automatic,None,3200
CHEVY,2007,None,excellent,8 cylinders,4wd,diesel,white,290000,full-size,clean,automatic,None,10999
FORD,2008,None,like new,8 cylinders,4wd,diesel,white,143000,full-size,clean,automatic,None,24999
GMC,2008,None,good,8 cylinders,4wd,diesel,brown,None,full-size,clean,automatic,None,15999
Chevrolet Trax LTZ,2016,None,excellent,4 cylinders,fwd,gas,grey,44500,None,clean,automatic,SUV,15800
DODGE,2007,None,good,6 cylinders,4wd,diesel,black,178000,full-size,clean,automatic,None,19999
Toyota Corolla LE,2016,None,excellent,4 cylinders,fwd,gas,grey,None,None,clean,automatic,None,13800
hyundai santa fe,2016,None,excellent,4 cylinders,fwd,gas,grey,45900,None,clean,automatic,None,16500
FORD,2008,None,good,8 cylinders,4wd,gas,white,111000,full-size,clean,automatic,None,10999
FORD,2002,None,good,8 cylinders,4wd,gas,red,211000,full-size,clean,automatic,None,6999
Chevrolet equinox lt,2016,None,excellent,4 cylinders,fwd,gas,silver,44500,None,clean,automatic,None,17800
DODGE,2003,None,excellent,6 cylinders,4wd,diesel,white,166000,full-size,clean,manual,None,19999
chevrolet trailblazer,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
chevrolet silverado,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
Chevy Tracker,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,3995
toyota tacoma,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,5995
toyota camry solara convertible,2007,None,fair,6 cylinders,fwd,gas,silver,141244,mid-size,clean,automatic,convertible,5700
Toyota yaris,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
Nissan,1994,None,None,None,None,gas,None,None,None,clean,automatic,None,1900
toyota avalon,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,2900
Honda crv,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,6900
Bus,2002,None,None,None,None,other,None,None,None,clean,automatic,bus,4500
chevrolet impala,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,4900
honda civic,2003,None,None,None,None,gas,None,None,None,clean,manual,None,2900
Toyota RAV4,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,1544
Toyota RAV4,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,13850
ford explorer!!,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,700
carggod,2005,None,excellent,None,None,gas,None,None,None,clean,automatic,van,1565
pontiac grand am gt,2002,None,good,6 cylinders,fwd,gas,white,218000,full-size,clean,automatic,sedan,1350
