make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Pt Cruiser,2003,None,None,None,None,gas,None,89,None,clean,manual,None,1800
Mercedes benz c230,2006,None,like new,None,None,gas,silver,130000,None,clean,automatic,None,7900
Chevy Cobalt,2009,None,fair,None,None,gas,red,None,None,clean,automatic,None,1000
Chevy 210,1957,None,None,None,None,gas,None,None,None,missing,manual,None,4000
Subaru Legacy,2005,None,None,None,None,gas,None,178,None,clean,automatic,None,2800
chevy elcamino,1979,None,fair,8 cylinders,rwd,gas,None,None,mid-size,clean,automatic,other,1200
VW Beetle,2000,None,good,4 cylinders,fwd,gas,yellow,158000,compact,clean,manual,hatchback,1500
gmc 1500 sierra,1987,None,excellent,8 cylinders,4wd,gas,grey,None,None,clean,automatic,None,18000
TOYOTA PRIUS,2004,None,good,None,fwd,hybrid,None,207600,None,clean,automatic,None,3000
chrysler sebring convertible,2008,None,good,4 cylinders,fwd,gas,silver,87648,full-size,clean,automatic,convertible,2500
pontiac grand prix,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
hyundai genesis,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,7200
Chevy malibu maxx,2006,None,good,6 cylinders,fwd,gas,blue,150000,full-size,clean,automatic,hatchback,700
ford f150,2005,None,None,None,None,gas,None,175000,None,clean,automatic,None,8900
jeep grand cherokee,2000,None,None,None,None,gas,None,141000,None,clean,automatic,None,2999
FORD F.250,2003,None,like new,8 cylinders,4wd,gas,None,66,full-size,clean,manual,pickup,9300
Chevy Cruze,2014,None,like new,4 cylinders,None,gas,None,42000,None,rebuilt,automatic,None,7800
jeep wrangler unlimited,2007,None,None,None,None,gas,None,159000,None,clean,manual,None,13500
Kia Soul,2011,None,like new,None,None,gas,black,151015,None,clean,automatic,None,6800
Toyota Tundra,2006,None,None,None,None,gas,None,170989,None,clean,automatic,truck,15525
Ford galaxie,1965,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
dodge ram 1500,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,26885
Dodge Ram,2006,None,excellent,8 cylinders,4wd,diesel,black,None,full-size,clean,automatic,truck,7000
2007 Chevrolet Equinox,2007,None,good,None,None,gas,black,None,None,clean,automatic,None,4500
Cadillac CTS,2005,None,excellent,None,None,gas,red,105000,None,clean,automatic,None,5500
toyota 4 runner,1998,None,good,None,None,gas,None,265000,None,clean,automatic,None,2100
saturn vue v6,2004,None,good,None,None,gas,None,None,None,clean,manual,None,2500
Jeep Liberty,2006,None,excellent,None,None,diesel,None,None,None,clean,automatic,None,1500
hyundai sonata,2009,None,like new,None,None,gas,silver,None,full-size,clean,automatic,sedan,3598
KIA SPECTRA,2009,None,excellent,None,None,gas,silver,None,compact,clean,automatic,sedan,3398
mazda 6,2009,None,like new,None,None,gas,silver,None,full-size,clean,automatic,sedan,5999
KIA RIO,2015,None,like new,None,None,gas,silver,None,full-size,clean,automatic,sedan,5498
honda civic ex,2002,None,excellent,None,None,gas,custom,None,full-size,clean,automatic,sedan,3695
nissan pathfinder,2006,None,excellent,None,None,gas,grey,None,full-size,clean,automatic,SUV,5200
toyota camry,2015,None,like new,None,None,gas,white,None,full-size,clean,automatic,sedan,12998
toyota 4runner,2002,None,good,None,None,gas,custom,None,full-size,clean,automatic,SUV,3995
Buick Special,1939,None,None,None,None,gas,None,None,None,clean,manual,None,7000
saturn,2000,1G8zH528xyz233448,good,4 cylinders,None,gas,None,190000,mid-size,clean,automatic,None,800
VOLVO V-40,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,4200
Pick Up,1933,None,excellent,8 cylinders,None,gas,None,None,None,clean,manual,None,13350
mitsubishi lancer evolution,2006,None,excellent,None,None,gas,None,None,full-size,clean,manual,None,2500
Honda CRX Dx,1988,0079,excellent,4 cylinders,fwd,gas,blue,None,compact,clean,manual,hatchback,6500
Hinda CRX si,1989,ED9,good,4 cylinders,fwd,gas,black,None,compact,clean,manual,hatchback,1500
toyota camry solara convertible,2004,None,good,6 cylinders,fwd,gas,white,109732,mid-size,clean,automatic,convertible,5700
Chevy 3500,1999,None,None,8 cylinders,None,gas,None,None,None,clean,automatic,None,3900
mazda miata mx-5,1999,None,None,4 cylinders,rwd,gas,None,None,None,clean,manual,convertible,1
chevy silverado,1989,None,excellent,None,4wd,gas,brown,None,full-size,clean,automatic,pickup,8000
VW Beetle,2000,None,good,4 cylinders,fwd,gas,yellow,158000,compact,clean,manual,hatchback,1500
Lexus IS 250,2008,None,None,None,None,gas,None,82,None,clean,automatic,None,12000
bmw 3 series 325i,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,6500
honda shadow,2009,None,excellent,None,rwd,gas,None,None,None,clean,other,other,5000
Hyundai Tuscon,2012,None,excellent,4 cylinders,fwd,gas,blue,61000,mid-size,clean,automatic,SUV,12000
chevy chevelle,1965,None,None,None,None,gas,None,None,None,clean,manual,None,5950
maxima,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
range rover,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,6500
harley,2005,None,excellent,None,rwd,gas,None,None,None,clean,manual,None,19500
vw jetta,2005,None,good,None,None,gas,None,90000,None,clean,automatic,None,2700
Honda fit,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,8900
chevrolet trailblazer ext,2003,1GNES16S736159220,good,6 cylinders,rwd,gas,silver,237000,full-size,clean,automatic,SUV,2300
honda civic hybrid,2009,JHMFA36229S008991,excellent,4 cylinders,fwd,gas,silver,272000,sub-compact,clean,automatic,sedan,3200
bmw 525i,1994,None,excellent,6 cylinders,rwd,gas,black,None,full-size,clean,automatic,sedan,10000
Ford 3500,1989,None,None,None,None,diesel,None,None,None,clean,automatic,None,2900
chevy malibu,2013,None,excellent,4 cylinders,None,gas,blue,78392,full-size,clean,automatic,sedan,8500
Plymouth GTX,1968,None,None,None,None,gas,None,None,None,clean,automatic,None,18500
chevy suburban,1985,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
nissan 350z,2005,None,good,6 cylinders,rwd,gas,None,160000,None,clean,automatic,None,4000
Ltz400,2006,None,None,None,None,gas,None,None,None,clean,manual,None,1
volvo s40,2007,None,excellent,None,None,gas,black,None,None,clean,automatic,sedan,5300
chevrolet 1500 suburban,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,11300
bmw 330ci,2002,None,excellent,None,None,gas,silver,93400,None,clean,automatic,convertible,7200
honda pilot,2008,None,good,6 cylinders,None,gas,None,154000,None,clean,automatic,None,6400
ford f150,1993,None,None,None,None,gas,None,None,None,clean,automatic,None,900
ford f150,1993,None,None,None,None,gas,None,None,None,clean,automatic,None,900
toyota corrola,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
buick lesabre,2001,None,fair,6 cylinders,fwd,gas,green,181000,full-size,clean,automatic,sedan,500
audi a4 premium plus,2014,None,excellent,4 cylinders,4wd,gas,black,81000,mid-size,clean,automatic,None,14900
MB S430,2005,None,good,8 cylinders,rwd,gas,white,148468,full-size,clean,automatic,None,6500
bmw 325e,1985,None,fair,6 cylinders,rwd,gas,None,None,compact,clean,manual,coupe,1
jeep wrangler unlimited 4wd,2012,None,excellent,6 cylinders,4wd,gas,black,29151,full-size,clean,automatic,SUV,38000
Oldsmobile,1997,None,None,None,None,gas,None,None,None,lien,automatic,None,1600
Oldsmobile,1997,None,None,None,None,gas,None,None,None,lien,automatic,None,1600
honda pilot exl,2007,None,good,6 cylinders,4wd,gas,green,180600,full-size,clean,automatic,SUV,6299
Ford F-150,1999,None,good,8 cylinders,None,gas,black,200000,full-size,clean,automatic,truck,4500
Triumph,1967,None,None,None,None,gas,None,None,None,clean,manual,None,7000
grand cherokee jeep,2002,None,None,None,None,gas,None,None,None,clean,manual,None,250
toyota camry,2012,None,like new,None,None,gas,None,75551,None,clean,automatic,None,10900
toyota camry,2012,None,like new,None,None,gas,None,75551,None,clean,automatic,None,10900
pontiac solstice,2006,None,like new,None,None,gas,None,60300,None,clean,automatic,None,7900
nissan frontier,2006,None,excellent,6 cylinders,rwd,gas,red,175000,mid-size,clean,manual,pickup,7200
Ford econoline 150,1996,None,None,6 cylinders,None,gas,None,None,None,clean,automatic,None,1500
Dodge Durango,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,700
Cadillac ATS,2016,None,None,None,None,gas,None,None,None,clean,automatic,None,22000
Ford f150,2005,None,fair,8 cylinders,rwd,gas,black,122000,full-size,clean,automatic,truck,8000
ford f-150,2009,None,like new,8 cylinders,4wd,gas,white,118000,full-size,clean,automatic,None,17800
chevy silverado 2500hd,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,6500
Ford f100,1966,None,good,8 cylinders,rwd,gas,red,None,full-size,clean,manual,truck,12000
vw passat wagon,2003,None,None,4 cylinders,fwd,gas,grey,168000,None,clean,automatic,wagon,2000
pontiac grand prix,2006,None,good,6 cylinders,None,gas,silver,None,full-size,clean,automatic,None,1200
Ford F-250 super duty,2005,None,good,8 cylinders,rwd,gas,white,124119,full-size,clean,automatic,pickup,5600
mercedes-benz,1998,None,None,6 cylinders,4wd,gas,white,None,None,clean,automatic,SUV,2500
coachmen spirit of america,2006,None,excellent,None,None,other,None,None,None,clean,other,None,8000
coachmen spirit of america,2006,None,excellent,None,None,other,None,None,None,clean,other,None,8000
hummer h2,2004,None,excellent,None,None,gas,red,None,None,clean,automatic,None,30000
coachmen spirit of america,2006,None,excellent,None,None,other,None,None,None,clean,other,None,8000
ford ranger,1988,None,None,None,None,gas,None,None,None,clean,manual,None,600
coachmen spirit of america,2006,None,excellent,None,None,other,None,None,None,clean,other,None,8000
chevrolet 1500 silverado,2006,None,excellent,8 cylinders,4wd,gas,black,182000,full-size,clean,automatic,truck,12499
Toyota Tacoma,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,1598
nissan altima,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,2020
dodge durango,2003,1D4HS58N53F515557,good,8 cylinders,4wd,gas,blue,130000,mid-size,clean,automatic,SUV,4800
