make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Ford F-150 XLT,2006,1FTRX12W36NA65737,good,8 cylinders,None,gas,green,114000,full-size,clean,automatic,pickup,7000
hyundai sonata,2002,None,None,None,None,gas,None,123000,None,clean,automatic,None,1899
Toyota Camry Hybrid,2007,4T1BB46K97U008857,excellent,4 cylinders,fwd,gas,white,120000,full-size,clean,automatic,sedan,7000
ford mustang,1990,1FACP44ELF156833,excellent,8 cylinders,rwd,gas,green,143000,None,clean,automatic,None,9500
Mazda MX-5 Miata Touring,2007,JM1NC25F070133891,good,4 cylinders,rwd,gas,grey,95600,mid-size,clean,automatic,convertible,6500
Honda Accord EX V-6,2003,1HGCM563X4A065326,good,4 cylinders,fwd,gas,grey,168000,full-size,clean,automatic,sedan,4000
BMW 325I,2001,WBABS33451JY51044,excellent,6 cylinders,rwd,gas,silver,122567,mid-size,clean,automatic,convertible,4000
Dodge Magnum R/T,2005,None,excellent,8 cylinders,rwd,gas,red,164919,None,clean,automatic,wagon,4699
Nissan Sentra XE,2001,None,excellent,4 cylinders,fwd,gas,None,None,None,clean,automatic,sedan,1695
toyota avalon xl,1999,None,excellent,6 cylinders,fwd,gas,red,210892,None,clean,automatic,sedan,1500
chevrolet corvette,1969,None,good,8 cylinders,rwd,gas,red,73000,sub-compact,clean,manual,convertible,34500
hyundai sonata gls,2004,None,excellent,6 cylinders,fwd,gas,blue,183546,None,clean,automatic,sedan,1500
chrysler sebring touring,2008,None,excellent,6 cylinders,fwd,gas,red,93021,None,clean,automatic,convertible,4500
honda accord ex,2004,None,excellent,4 cylinders,fwd,gas,silver,168803,None,clean,automatic,sedan,1500
Ford Explorer XLS,1999,None,excellent,6 cylinders,4wd,gas,black,None,None,clean,automatic,SUV,1795
honda insight,2010,None,None,None,None,gas,None,133000,None,clean,automatic,None,4800
nissan altima,2004,None,None,None,None,gas,None,140000,None,clean,automatic,None,2999
vw gti,2005,9BWDE61J154024553,excellent,4 cylinders,None,gas,grey,61748,compact,clean,automatic,hatchback,6200
toyota sienna,2005,None,good,6 cylinders,None,gas,white,105786,mid-size,clean,automatic,van,6900
Mustang GT,2008,None,like new,8 cylinders,rwd,gas,silver,95250,None,clean,manual,coupe,13500
dodge caravan,2012,None,good,None,None,gas,black,49000,None,clean,automatic,None,20000
pontiac grand am se,1996,1G2NE12M6TM562046,fair,6 cylinders,fwd,gas,green,85029,compact,clean,automatic,coupe,2250
volvo v70,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,2200
Mb S550,2007,None,excellent,8 cylinders,None,gas,green,144000,full-size,clean,automatic,sedan,16000
nissan altima,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,6000
ALL MAKES,2010,None,None,None,None,gas,None,22000,None,clean,automatic,None,10000
TAHOE,2005,None,good,8 cylinders,4wd,gas,white,220000,full-size,clean,automatic,None,4900
volkswagen dune buggy,1973,None,None,None,None,gas,None,None,None,clean,manual,None,8800
Jeep,1951,None,good,4 cylinders,4wd,gas,custom,15000,compact,clean,manual,offroad,10000
ford ranger xlt,2001,None,good,6 cylinders,rwd,gas,blue,133600,mid-size,clean,manual,pickup,3900
vw jetta 1.8t,1999,None,salvage,4 cylinders,fwd,gas,blue,None,compact,clean,manual,sedan,200
vw jetta 1.8t,1999,None,salvage,4 cylinders,fwd,gas,blue,None,compact,clean,manual,sedan,200
Porsch1997 Porsche 993 Turbo,1997,None,None,None,None,gas,None,None,None,clean,manual,None,139000
Ford f150 xlt flareside,1992,None,None,6 cylinders,rwd,gas,grey,None,None,clean,manual,pickup,4000
Honda Accord,2012,None,None,None,None,gas,None,None,None,clean,manual,None,7000
nissan altima 2.5,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
NISSAN TITAN,2017,None,new,8 cylinders,rwd,gas,grey,2215,full-size,clean,automatic,pickup,29000
CHEVYROLET STYLMASTER,1948,None,fair,8 cylinders,rwd,gas,black,None,full-size,clean,manual,other,5995
FORD RANGER XLT X-CAB,1989,None,excellent,8 cylinders,rwd,gas,red,None,mid-size,clean,manual,pickup,10950
mitsubishi galant se,2006,None,good,4 cylinders,None,gas,None,160000,mid-size,clean,automatic,None,2250
Chevelle,1969,None,excellent,8 cylinders,None,gas,blue,None,None,clean,automatic,None,36900
Honda s2000,2001,None,None,None,None,gas,None,None,None,clean,manual,None,8700
chevrolet impala lt,2011,2G1WG5EK3B1138807,good,6 cylinders,fwd,gas,black,129886,compact,clean,automatic,sedan,6650
dodge lifted ram cummins 2500,2007,None,excellent,6 cylinders,4wd,diesel,None,189000,None,clean,automatic,None,22000
Ford C850,1967,None,None,None,None,gas,None,None,None,clean,manual,None,2995
AlumaTrek,2018,None,new,None,None,other,None,None,None,clean,other,None,5500
ford ranger xlt,2011,None,excellent,4 cylinders,rwd,gas,white,115700,mid-size,clean,automatic,pickup,8900
Ford Econline E-150,2014,None,excellent,8 cylinders,rwd,gas,white,142200,full-size,clean,automatic,van,15300
ram cargo van,2014,None,excellent,6 cylinders,fwd,gas,white,116000,full-size,clean,automatic,van,8900
Ford Explorer Sport,1998,None,None,6 cylinders,rwd,gas,black,163000,None,clean,automatic,SUV,1500
Chevrolet corvair,1964,None,excellent,6 cylinders,None,gas,red,103000,None,clean,manual,convertible,10500
Honda,2005,JHLRD68515C009488,excellent,4 cylinders,None,gas,red,148000,full-size,clean,automatic,SUV,4000
Nissan Altima S,2003,1N4AL11E23C210488,good,4 cylinders,fwd,gas,white,160450,full-size,clean,automatic,sedan,3000
Pontiac Bonneville SE,2003,1G2HX52K634120283,good,6 cylinders,fwd,gas,white,155000,full-size,clean,automatic,sedan,1300
Nissan Sentra Special Edition,2005,3n1cb51d45L524917,excellent,4 cylinders,fwd,gas,silver,110000,mid-size,clean,automatic,sedan,3000
buick electra,1968,None,excellent,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,sedan,11000
Chevrolet S10 LS Xtreme,2003,1GCCS19HX38185167,good,4 cylinders,rwd,gas,blue,156250,full-size,clean,manual,pickup,3000
mitsubishi eclipse,2001,None,fair,4 cylinders,fwd,gas,green,85000,None,clean,automatic,None,1300
Kaiser,1968,None,good,6 cylinders,4wd,diesel,green,None,full-size,clean,manual,None,6000
FORD FIESTA,2013,None,excellent,4 cylinders,None,gas,white,69000,compact,clean,automatic,sedan,6500
vw cabriolet,1990,None,good,4 cylinders,fwd,gas,red,150000,compact,clean,automatic,convertible,2800
chevy corvette,1985,None,None,None,None,gas,None,None,None,clean,manual,None,3500
Toyota Tacoma,2000,4TANL42N5YZ573511,good,4 cylinders,None,gas,white,211000,full-size,clean,automatic,truck,2200
