make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Chevrolet Chevy tracker,2000,None,None,None,None,gas,None,68000,None,clean,automatic,None,2600
toyota camry le,2014,None,excellent,4 cylinders,fwd,gas,black,None,full-size,clean,automatic,sedan,7200
ford windstar,2003,None,excellent,4 cylinders,fwd,gas,silver,139000,full-size,clean,automatic,mini-van,2900
honda odyssey ex-l w/ dvd,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,2950
CHEVY MONTE CARLO SS,2006,None,excellent,8 cylinders,fwd,gas,red,44000,full-size,rebuilt,automatic,coupe,15000
jaguar x-type,2003,None,excellent,6 cylinders,4wd,gas,silver,164400,mid-size,clean,automatic,None,2300
Dodge charger,2006,None,None,6 cylinders,None,gas,None,106660,None,clean,automatic,None,4200
nissan murano,2004,None,fair,6 cylinders,fwd,gas,white,202137,None,clean,automatic,None,1000
ford windstar,2003,None,excellent,6 cylinders,fwd,gas,silver,139000,full-size,clean,automatic,van,2900
Mercedes benz slk 280,2007,None,None,6 cylinders,None,gas,None,138000,None,clean,automatic,convertible,6200
TOYOTA LANDCRUISER FJ60,1985,None,good,6 cylinders,4wd,gas,white,144444,full-size,clean,manual,SUV,4000
TOYOTA LANDCRUISER FJ60,1985,JT3FJ60G3F1129235,good,6 cylinders,4wd,gas,white,144777,full-size,clean,manual,SUV,4500
chevrolet 1500 silverado,2016,None,like new,8 cylinders,None,gas,None,None,None,clean,automatic,None,29900
dodge grand caravan passenger,2012,None,like new,None,None,gas,None,None,None,clean,automatic,None,1500
Scion tc,2008,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,2800
honda accord 2-door coupe,2000,None,excellent,None,fwd,gas,silver,None,None,clean,automatic,coupe,1700
dodge dakota,1999,None,excellent,6 cylinders,rwd,gas,red,None,None,clean,automatic,pickup,1500
ford expedition eddie bauer,1999,None,excellent,None,None,gas,green,None,full-size,clean,automatic,None,1800
isuzu rodeo,2001,None,excellent,4 cylinders,fwd,gas,white,None,full-size,clean,automatic,SUV,1700
chevrolet camaro ss,2002,None,excellent,6 cylinders,rwd,gas,red,130000,None,clean,automatic,coupe,2500
honda civic coupe,2001,None,excellent,4 cylinders,fwd,gas,silver,130000,compact,clean,automatic,coupe,2000
nissan sentra,2001,None,excellent,4 cylinders,fwd,gas,red,119000,mid-size,clean,automatic,sedan,1500
2005 chrysler pacifica,2005,None,excellent,None,None,gas,silver,None,full-size,clean,automatic,SUV,1900
