make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Buick LeSabre,2001,None,excellent,6 cylinders,fwd,gas,None,128000,None,clean,automatic,None,3500
Chrysler Pacifica,2005,None,None,6 cylinders,None,gas,None,181000,full-size,clean,automatic,SUV,3500
Chevrolet Caprice,1994,1G1BL52WXRR123983,good,3 cylinders,None,gas,grey,150000,full-size,clean,automatic,sedan,1500
Dodge Ram 3500,2014,None,good,None,None,diesel,None,None,None,clean,automatic,None,42500
jeep cherokee,2015,1C4PJLCB6FW611635,like new,4 cylinders,fwd,gas,black,47000,None,clean,automatic,SUV,18000
Chevrolet,1987,None,None,None,None,gas,None,None,None,clean,automatic,None,300
cadillac escalade luxury awd,2013,None,like new,None,None,gas,black,59000,None,clean,automatic,None,34400
mercedes Benz c-300,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,3019
Honda Accord,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,900
dodge ram 1500 4x4,2004,None,good,8 cylinders,4wd,gas,blue,237000,None,clean,automatic,pickup,6900
dodge neon,2001,None,None,None,None,gas,None,None,None,missing,automatic,None,300
Dodge 2500 Cummins,2001,None,None,None,None,diesel,None,None,None,clean,manual,None,4500
cadillac deville,2005,None,excellent,8 cylinders,fwd,gas,white,152,full-size,clean,automatic,other,4100
chevrolet corvette,1977,None,excellent,8 cylinders,rwd,gas,blue,10000,sub-compact,clean,automatic,other,12500
frieghtliner,2006,None,like new,None,None,diesel,white,296000,None,clean,automatic,None,80000
