make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Ford F550,2002,None,good,8 cylinders,rwd,diesel,None,None,None,clean,manual,None,9500
Ford F550,2011,None,None,None,4wd,diesel,None,110800,None,clean,automatic,None,30000
ford escape XLT,2014,None,excellent,4 cylinders,fwd,gas,white,156520,mid-size,clean,automatic,SUV,7950
ford mustang 5.0,2012,None,None,None,None,gas,None,76500,None,lien,manual,None,18500
mitsubishi raider ls,2007,None,excellent,6 cylinders,rwd,gas,blue,99250,mid-size,clean,automatic,pickup,7950
Ford Edge Four whee,2009,None,excellent,6 cylinders,4wd,gas,white,97033,full-size,clean,automatic,SUV,2100
chevy c10,1981,None,good,None,None,gas,blue,None,full-size,clean,automatic,pickup,1100
ford f250 super duty,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,4250
International Pro Star,2009,None,good,None,None,diesel,blue,500000,None,clean,automatic,None,21500
Ford F-150 XLT,2006,None,good,8 cylinders,4wd,gas,white,86672,full-size,rebuilt,automatic,truck,8995
Toyota mr2,1991,None,good,4 cylinders,rwd,gas,red,None,None,clean,manual,None,4400
acura integra,1994,None,None,None,None,gas,None,None,None,clean,manual,None,2000
ford explorer,1996,None,good,6 cylinders,None,gas,None,180000,None,clean,manual,None,599
Infiniti FX35,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,8000
Dodge Ram 3500,2001,None,None,None,None,diesel,None,None,None,clean,manual,None,10000
nissan altima v6 3.5 l 260 hp,2005,None,excellent,6 cylinders,fwd,gas,grey,75000,full-size,clean,automatic,sedan,1037
Chevy 1500 Silverado,2003,None,None,8 cylinders,4wd,gas,None,None,None,clean,automatic,None,12000
bmw 528i,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,3000
toyota corolla,2010,None,like new,4 cylinders,fwd,gas,red,65000,compact,clean,automatic,None,7950
dodge ram 1500,2001,3B7HC13Y91M289282,good,8 cylinders,rwd,gas,red,162664,full-size,clean,automatic,truck,2500
dodge durango,2000,None,good,8 cylinders,4wd,gas,black,163856,full-size,clean,automatic,SUV,2400
toyota 4runner,2007,None,excellent,6 cylinders,rwd,gas,black,151000,None,clean,automatic,SUV,11800
ford f250 super duty,2002,None,good,8 cylinders,4wd,diesel,red,182000,None,clean,automatic,truck,19900
nissan frontier,1998,None,None,None,None,other,None,None,None,clean,other,None,2500
Chevy Cameo,1956,None,None,6 cylinders,rwd,gas,white,None,full-size,missing,manual,pickup,5000
Cadillac,1993,None,good,None,None,gas,None,None,None,clean,automatic,convertible,4500
toyota camry,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,8900
NISSAN ALTIMA 2.5 SV,2015,1N4AL3AP0FN373081,excellent,4 cylinders,fwd,gas,brown,18559,full-size,rebuilt,automatic,sedan,10500
SCAG,2016,None,excellent,None,None,gas,None,93,None,clean,other,None,6500
chevrolet corvette,1999,1G1YY22G6X5111787,fair,8 cylinders,rwd,gas,None,218000,None,clean,manual,coupe,8500
ford f350 diesels powerstroke,2002,None,like new,8 cylinders,4wd,diesel,None,None,None,clean,automatic,None,15500
Ford f350,2002,None,like new,None,None,diesel,white,None,None,clean,other,None,13500
dodge durango,2000,None,good,8 cylinders,4wd,gas,black,163856,full-size,clean,automatic,SUV,2700
MAZDA,2003,None,good,6 cylinders,fwd,gas,grey,196000,mid-size,clean,automatic,None,1400
Ford F-250,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,8000
Chevy,1985,None,good,8 cylinders,4wd,gas,white,None,None,clean,automatic,truck,7000
chevrolet cruze 1lt auto,2014,None,excellent,4 cylinders,fwd,gas,white,62000,mid-size,clean,automatic,sedan,9800
carpenter,1995,None,like new,8 cylinders,rwd,diesel,yellow,100000,full-size,clean,automatic,bus,4500
dodge ram 3500,1997,None,good,8 cylinders,rwd,gas,white,None,full-size,clean,manual,pickup,4300
Scion TC,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,4795
Ford F150,1979,None,good,8 cylinders,None,gas,None,None,None,clean,automatic,None,9500
Ford,1951,None,excellent,None,None,gas,None,None,None,clean,automatic,None,20000
Ford F-350,2015,None,None,None,None,diesel,None,None,None,clean,automatic,None,55000
honda crv ex,2007,None,excellent,4 cylinders,fwd,gas,silver,141056,compact,clean,automatic,SUV,7000
mercury grand marquis,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,6500
HONDA ACCORD,2007,None,good,4 cylinders,fwd,gas,silver,164827,mid-size,rebuilt,automatic,sedan,4500
Dodge,2006,3D7KR28C46G277107,fair,6 cylinders,rwd,diesel,silver,116000,full-size,clean,manual,pickup,5500
Chevy Silverado,2015,None,None,None,rwd,gas,white,None,None,lien,automatic,pickup,20000
Toyota Corolla,2015,None,None,None,None,gas,None,63500,None,lien,automatic,None,13000
bmw 325i,2005,WBABD33465PL08248,None,None,None,gas,None,None,None,clean,automatic,None,3600
chevrolet silverado 2500hd 4x4,2005,None,excellent,8 cylinders,4wd,diesel,white,250000,full-size,clean,automatic,None,9601
FORD 9000,1994,None,good,6 cylinders,rwd,diesel,white,None,None,clean,manual,truck,22000
INTERNATIONAL ROLL OFF,1999,None,good,6 cylinders,rwd,diesel,white,259000,None,clean,automatic,truck,25000
ford f-150,2006,None,excellent,None,4wd,gas,white,121000,None,clean,manual,truck,15500
GMC,1995,None,excellent,6 cylinders,rwd,diesel,white,59000,None,clean,automatic,truck,29500
Nissan Maxima SE,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,400
Forf thunderbird,1970,None,fair,None,None,gas,None,None,None,clean,automatic,None,1000
cadillac sedan de ville,1999,None,good,8 cylinders,None,gas,white,166000,full-size,clean,automatic,None,1800
Chevy Tahoe,1999,None,good,8 cylinders,rwd,gas,white,221010,full-size,clean,automatic,SUV,1600
lexus es 300,1999,None,good,6 cylinders,fwd,gas,white,170000,full-size,salvage,automatic,None,2900
F250 Highboy,1975,None,good,8 cylinders,4wd,gas,None,None,full-size,clean,manual,truck,4500
toyota camry le,1999,None,good,6 cylinders,fwd,gas,black,201000,sub-compact,clean,automatic,other,1100
Ford F250,2016,None,None,None,None,diesel,None,None,None,clean,automatic,None,59000
honda odyssey exl,2015,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,33000
Mitsubishi Eclipse,2006,None,good,4 cylinders,fwd,gas,silver,None,compact,clean,automatic,coupe,4000
nissan versa,2012,3N1CN7AP0CL855102,excellent,4 cylinders,None,gas,white,96017,None,clean,automatic,sedan,5900
toyota camry,2011,4t1bk3ek0bu627948,excellent,6 cylinders,fwd,gas,None,None,None,clean,automatic,sedan,9900
Chevy camaro,1989,None,good,8 cylinders,rwd,gas,black,65000,None,clean,automatic,None,5500
ford taurus,2011,1FAHP2EW7BG137315,excellent,6 cylinders,None,gas,red,95483,None,clean,automatic,sedan,9900
lexus es350,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,10000
gmc 1500 sierra,1995,None,good,8 cylinders,rwd,gas,red,0000000,full-size,clean,automatic,pickup,2800
CHEVROLET COBALT.,2009,1G1AT58H597106752,excellent,4 cylinders,None,gas,red,160172,None,clean,automatic,None,3200
TOYOTA PRIUS,2003,1G1AT58H597106752,excellent,4 cylinders,None,gas,blue,160172,None,clean,automatic,None,3200
FORD FREESTAR SE .,2004,2FMDA51634BB03797,excellent,4 cylinders,None,gas,None,193711,None,clean,automatic,None,2500
Hyundai Elantra,2010,None,excellent,4 cylinders,None,gas,grey,86000,None,salvage,automatic,None,3650
Ford mustang,1993,None,excellent,None,None,gas,None,None,None,clean,automatic,None,10000
Ford F350,1995,None,good,None,None,diesel,None,None,None,clean,automatic,None,4500
Ford,1948,None,None,None,None,gas,None,None,None,missing,other,None,500
Ford F350 Flatbed,1997,None,like new,8 cylinders,rwd,gas,white,52000,full-size,clean,manual,pickup,3500
carpenter,1995,None,like new,8 cylinders,rwd,diesel,yellow,100000,full-size,clean,automatic,bus,4500
chevy caprice classic,1989,None,excellent,8 cylinders,rwd,gas,yellow,67000,full-size,clean,automatic,sedan,7500
chevrolet PK,1997,None,fair,None,None,gas,green,315000,full-size,clean,automatic,None,2500
GMC,2002,None,None,None,None,diesel,None,None,None,clean,automatic,None,13000
ford,2011,None,None,None,None,diesel,None,None,None,clean,automatic,None,15000
chevrolet 1500 silverado,2016,None,None,None,None,gas,None,None,None,clean,automatic,None,17200
chevy tahoe,1997,None,fair,8 cylinders,4wd,gas,red,None,full-size,missing,automatic,SUV,1300
dodge ram 3500,2004,None,None,8 cylinders,rwd,gas,None,118000,None,rebuilt,automatic,None,5000
Dodge 3500,2005,None,None,None,None,other,None,None,None,clean,other,None,750
toyota 4runner,2017,None,None,None,None,gas,None,None,None,clean,automatic,None,7
Chrysler  lebaron Convertible,1992,None,good,6 cylinders,fwd,gas,white,68000,compact,clean,automatic,convertible,7000
dodge ram 2500 cummins,2006,None,excellent,6 cylinders,rwd,diesel,grey,136000,full-size,clean,automatic,truck,18500
Chevy stepside shortwheel base,1970,Xxxxxxx,None,None,None,gas,None,None,None,clean,automatic,None,4800
bmw 328i,2009,WPAPH575X9NL76627,good,6 cylinders,rwd,gas,white,105000,sub-compact,missing,automatic,sedan,10000
dodge ram 1500,2011,None,excellent,8 cylinders,rwd,gas,None,91,None,clean,automatic,None,17000
chevrolet silverado,1999,None,good,8 cylinders,4wd,gas,brown,106250,full-size,clean,automatic,SUV,4200
jeep cherokee,1988,None,good,6 cylinders,4wd,gas,None,180000,None,clean,manual,None,3400
Cadillac ctsv,2007,None,None,None,None,gas,None,None,None,rebuilt,manual,None,12500
ford mustang,1970,0F03F198194,fair,8 cylinders,rwd,gas,red,None,mid-size,clean,automatic,convertible,7500
gmc 1500 yukon denali xl,2006,None,excellent,8 cylinders,4wd,gas,white,166464,full-size,clean,automatic,SUV,7500
Dodge 3500,1997,None,None,None,None,diesel,None,None,None,clean,manual,None,5000
chevy tahoe lt,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,11900
toyota pick up,1980,None,good,4 cylinders,rwd,gas,red,None,compact,clean,manual,truck,2750
Ford F100 Ranger XLT,1974,None,excellent,8 cylinders,rwd,gas,brown,64400,full-size,clean,automatic,pickup,18000
honda odyssey exl,2015,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,33000
Zimmer,1982,None,excellent,8 cylinders,rwd,gas,None,27107,full-size,clean,automatic,coupe,31500
toyota tacoma,2007,None,excellent,4 cylinders,None,gas,white,None,None,clean,automatic,truck,3450
Volvo s80,2007,None,good,None,None,gas,None,None,None,clean,automatic,None,5200
ford f250,2001,None,excellent,8 cylinders,rwd,diesel,white,210000,full-size,clean,automatic,pickup,8650
chevy s10 pickup,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
cadillac xts,2013,None,excellent,6 cylinders,None,gas,white,85500,full-size,clean,manual,sedan,16500
F350,1992,None,None,8 cylinders,rwd,diesel,brown,None,None,clean,manual,pickup,4000
gmc 1500 sierra,2005,None,None,None,None,gas,white,227864,mid-size,clean,automatic,truck,4500
Jeep Cherokee,1997,None,excellent,8 cylinders,None,gas,white,162000,None,lien,automatic,None,11500
chevrolet silverado 2500 hd,2005,None,good,None,None,diesel,white,295000,full-size,clean,automatic,truck,7800
chrysler 300c,2006,None,None,8 cylinders,None,gas,None,89000,None,lien,automatic,None,12
chevrolet corvette,2005,None,excellent,8 cylinders,rwd,gas,black,870000,None,clean,automatic,hatchback,17500
ford focus se 4dr sedan,2016,1FADP3F28GL208777,like new,4 cylinders,None,gas,silver,51300,None,salvage,automatic,sedan,6500
saturn vue,2007,None,good,4 cylinders,None,gas,red,110000,None,clean,automatic,None,4000
Buick Park Avenue,1988,None,good,6 cylinders,fwd,gas,None,178000,mid-size,clean,automatic,sedan,2350
chevy silverado 2500,1995,None,None,None,None,diesel,None,None,None,clean,automatic,None,1500
