make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
volkswagen jetta,2005,None,excellent,5 cylinders,fwd,gas,blue,136000,mid-size,clean,automatic,sedan,3995
isuzu ascender,2003,None,excellent,6 cylinders,rwd,gas,green,137000,full-size,clean,automatic,SUV,3750
toyota corolla le,2012,None,excellent,4 cylinders,fwd,gas,grey,140000,compact,clean,automatic,sedan,5995
toyota camry le,1998,None,good,6 cylinders,fwd,gas,None,199000,mid-size,clean,automatic,sedan,1995
Chevrolet El Camino,1980,None,None,None,None,gas,None,None,None,clean,automatic,None,3000
Audi a4,2005,None,None,None,None,gas,None,None,None,clean,automatic,convertible,6500
nissan altima 2.5 sl,2005,None,excellent,4 cylinders,fwd,gas,black,104000,compact,clean,automatic,sedan,3495
honda accord lx,2004,None,excellent,4 cylinders,fwd,gas,green,152000,compact,clean,automatic,sedan,3750
Kia Sportage lx,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
kia sorento,2012,None,None,4 cylinders,None,gas,None,None,None,clean,automatic,None,7900
Chrysler 200,2013,None,None,None,None,gas,None,94,None,clean,automatic,None,4800
toyota corolla,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,1
Lexus Rx 350,2010,None,like new,6 cylinders,4wd,gas,white,52300,mid-size,clean,automatic,SUV,3300
ford ranger,2000,None,good,4 cylinders,rwd,gas,blue,167887,mid-size,clean,automatic,truck,3500
Chevrolet Cavalier,2003,None,good,None,None,gas,blue,None,None,clean,automatic,None,1
Hyundai Elantra,2006,None,excellent,None,None,gas,green,None,None,clean,automatic,None,1
Nissan Frontier,1999,None,good,6 cylinders,4wd,gas,silver,245000,mid-size,clean,automatic,pickup,3900
mitsubishi endeavor xls,2004,None,good,None,None,gas,None,141000,None,clean,automatic,None,3995
Volvo V70,2004,None,good,None,None,gas,blue,None,full-size,clean,automatic,hatchback,1
Chevrolet Impala,2005,None,excellent,None,None,gas,silver,None,mid-size,clean,automatic,None,1
nissan murano,2005,None,excellent,6 cylinders,4wd,gas,black,103527,full-size,clean,automatic,SUV,1
ram 1500 tradesman,2014,None,like new,6 cylinders,None,diesel,white,145273,None,clean,automatic,pickup,17850
Audi a4,2005,None,like new,6 cylinders,rwd,gas,silver,90444,sub-compact,clean,automatic,convertible,6500
subaru brz,2013,JF1ZCAC19D2607605,like new,4 cylinders,rwd,gas,black,46000,None,clean,automatic,None,15000
mitsubishi galant,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,4495
isuzu ascender,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,3750
honda oddysey,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,1700
ford escape,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,9750
honda civic,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,3995
Mercedes Benz e420,1997,None,good,8 cylinders,rwd,gas,grey,180000,mid-size,clean,automatic,sedan,2200
chevrolet 1500 silverado,2001,None,salvage,8 cylinders,rwd,gas,white,189500,full-size,salvage,automatic,pickup,800
Dodge Dakota SXT,2002,None,fair,6 cylinders,rwd,gas,blue,140000,compact,clean,automatic,pickup,850
scion tc base 2dr hatchback,2013,None,like new,4 cylinders,fwd,gas,None,47700,None,clean,automatic,coupe,12800
honda accord ex,2005,None,salvage,6 cylinders,fwd,gas,silver,145000,mid-size,clean,automatic,sedan,1000
bmw 528i,2008,None,excellent,6 cylinders,rwd,gas,blue,137000,full-size,clean,automatic,sedan,5999
ford fusion se,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,6200
Nissan Murano SL,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,8600
Lexus GS 430,2001,JT8BL69S610006893,fair,None,None,gas,black,294763,None,clean,automatic,None,1400
lincoln mkx,2008,None,like new,6 cylinders,fwd,gas,None,None,None,clean,automatic,None,7825
mitsubishi galant es,2002,None,excellent,4 cylinders,fwd,gas,None,166000,full-size,clean,automatic,sedan,2495
mercury montego luxury,2005,None,excellent,6 cylinders,fwd,gas,white,107000,full-size,clean,automatic,sedan,3750
chevrolet hhr,2009,None,excellent,4 cylinders,fwd,gas,blue,132000,mid-size,clean,manual,hatchback,3750
honda civic ex,2005,None,excellent,4 cylinders,fwd,gas,white,159000,compact,clean,automatic,sedan,3995
pontiac g6 gt,2008,None,excellent,6 cylinders,fwd,gas,grey,167000,mid-size,clean,automatic,sedan,3750
infiniti fx35,2005,None,excellent,6 cylinders,rwd,gas,black,119000,full-size,clean,automatic,SUV,6595
honda crv,2000,None,good,4 cylinders,fwd,gas,purple,160000,compact,clean,automatic,SUV,1500
honda crv,2000,None,good,4 cylinders,fwd,gas,purple,160000,compact,clean,automatic,SUV,1500
nissan altima 2.5 sl,2005,None,good,4 cylinders,fwd,gas,None,151000,mid-size,clean,automatic,sedan,2995
ford fusion se,2006,None,excellent,4 cylinders,fwd,gas,black,150000,mid-size,clean,automatic,sedan,3495
suzuki forenza sedan 4d,2007,None,excellent,4 cylinders,fwd,gas,red,159000,compact,clean,automatic,sedan,2250
volkswagen jetta,2005,None,excellent,5 cylinders,fwd,gas,white,137000,mid-size,clean,automatic,sedan,3995
toyota matrix,2009,None,excellent,4 cylinders,fwd,gas,grey,180000,compact,clean,automatic,hatchback,3995
chrysler pacifica,2006,None,good,6 cylinders,fwd,gas,blue,84000,full-size,clean,automatic,van,4150
dodge ram 2500,2009,None,None,None,None,diesel,None,162105,None,clean,automatic,None,21875
ford escape,2009,None,None,None,None,gas,None,66530,None,clean,automatic,None,9995
honda accord ex,2004,None,good,6 cylinders,fwd,gas,None,154000,mid-size,clean,automatic,sedan,3750
dodge durango slt,2003,None,excellent,8 cylinders,rwd,gas,grey,134000,full-size,clean,automatic,SUV,3995
lexus is250,2006,None,like new,6 cylinders,rwd,gas,grey,59000,mid-size,rebuilt,automatic,sedan,8995
nissan sentra,2006,None,excellent,4 cylinders,fwd,gas,grey,163000,compact,clean,manual,sedan,2750
toyota camry,2007,None,excellent,4 cylinders,fwd,gas,None,140000,full-size,clean,automatic,sedan,4995
mazda mpv,2003,None,good,6 cylinders,fwd,gas,grey,153000,full-size,clean,automatic,van,2750
nissan versa,2008,None,excellent,4 cylinders,fwd,gas,white,126000,compact,clean,automatic,sedan,3595
IH Scout II,1979,J0062JGD27460,good,8 cylinders,4wd,gas,custom,None,full-size,clean,automatic,truck,2000
Ford Mustang,2007,1zvft80n175210645,good,6 cylinders,rwd,gas,white,144237,full-size,clean,automatic,coupe,4800
Nissan Titan,2011,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
jeep wrangler 4x4 sport,2005,None,excellent,6 cylinders,4wd,gas,white,None,full-size,clean,automatic,truck,36
ford mustang,2006,None,good,6 cylinders,rwd,gas,black,164000,None,clean,automatic,coupe,3700
chrysler town country touring,2006,None,fair,6 cylinders,fwd,gas,None,None,None,clean,automatic,None,1800
Honda Civic,2006,None,excellent,4 cylinders,fwd,hybrid,blue,140000,mid-size,salvage,automatic,sedan,2300
nissan murano,2004,None,excellent,6 cylinders,fwd,gas,white,85000,full-size,clean,automatic,SUV,1000
BMW 330i,2003,wbaev53403km26666,excellent,6 cylinders,rwd,gas,black,97270,mid-size,clean,automatic,sedan,6900
toyota prius,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,5995
mazda cx-7,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,5250
dodge caliber,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,4495
volkswagen jetta,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,3995
volkswagen new beetle,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,3995
honda accord,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,3750
toyota camry,2008,None,None,None,None,hybrid,None,None,None,clean,automatic,None,4995
nissan altima,2000,None,None,None,None,gas,None,None,None,missing,automatic,None,250
