make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
ford mustang,2012,None,like new,6 cylinders,None,gas,black,127296,mid-size,clean,manual,other,8995
ford f-250 super duty,2005,None,good,8 cylinders,None,gas,green,None,full-size,clean,automatic,pickup,11995
ford mustang,2005,None,excellent,6 cylinders,None,gas,red,None,mid-size,clean,automatic,other,4995
ford crown victoria police,2009,None,good,8 cylinders,None,gas,white,None,full-size,clean,automatic,sedan,2995
jeep commander,2008,None,good,6 cylinders,4wd,gas,black,None,full-size,clean,automatic,SUV,4995
bmw 7-series 750li,2006,None,excellent,8 cylinders,None,gas,black,None,full-size,clean,automatic,sedan,7995
audi a8,2005,None,excellent,8 cylinders,None,gas,black,None,mid-size,clean,automatic,sedan,4995
cadillac cts,2008,None,good,6 cylinders,None,gas,black,None,full-size,clean,automatic,sedan,5995
audi a4,2008,None,excellent,4 cylinders,None,gas,black,None,mid-size,clean,automatic,sedan,4995
Kia Cadenza,2016,None,new,None,None,gas,None,None,full-size,clean,automatic,sedan,26800
cadillac dts,2009,None,excellent,8 cylinders,None,gas,custom,None,full-size,clean,automatic,sedan,5995
kia sorento,2008,None,good,6 cylinders,None,gas,silver,None,mid-size,clean,automatic,SUV,3995
land rover lr3,2006,None,good,8 cylinders,4wd,gas,white,None,full-size,clean,automatic,SUV,5995
mercedes benz c230 kompressor,2005,None,good,4 cylinders,None,gas,silver,None,mid-size,clean,automatic,sedan,4595
mercedes benz c230 sport,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
crew ram dually,1999,None,None,None,None,diesel,None,None,None,clean,automatic,None,1999
international 4900,2001,None,None,None,None,diesel,None,None,None,clean,manual,None,6000
Jeep Wrangler,1999,None,None,None,None,gas,None,146326,None,clean,automatic,None,60
vw dune buggy,1965,None,None,None,None,gas,None,None,None,clean,manual,None,3500
ford f150,2004,None,excellent,None,None,gas,None,None,None,clean,automatic,None,2020
chevy silverado,1998,None,excellent,8 cylinders,4wd,gas,silver,136985,full-size,clean,automatic,truck,1
BMW X5,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
mazda 3,2011,None,None,4 cylinders,None,gas,silver,105000,None,clean,automatic,None,5500
chevrolet,1998,None,excellent,8 cylinders,4wd,gas,black,None,full-size,clean,automatic,truck,1000
Any make/ any model/ any year,2014,None,None,None,None,gas,None,None,None,clean,automatic,None,100
tacoma,2001,None,good,6 cylinders,None,gas,None,None,None,clean,automatic,None,1504
Chevrolet Malibu,2009,None,good,4 cylinders,fwd,gas,white,183000,mid-size,clean,automatic,sedan,3500
Buick Riviera,1972,None,fair,8 cylinders,rwd,gas,None,None,full-size,clean,automatic,coupe,5000
BMW 850ci,1993,WBAEG232XPCB74743,fair,12 cylinders,None,other,black,270000,None,clean,automatic,coupe,5000
toyota 4runner,2000,None,None,None,None,gas,None,340000,None,clean,manual,None,1800
dodge charger,2007,None,good,6 cylinders,rwd,gas,grey,160000,None,clean,automatic,sedan,4300
dodge ram 3500,2016,None,like new,8 cylinders,4wd,diesel,black,None,full-size,clean,automatic,pickup,49500
Buick Ranier,2006,5GADT13S662293722,good,6 cylinders,None,gas,blue,165500,None,clean,automatic,SUV,3995
mercury mountaineer,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
Ford E250,2002,1FTNE24L02HA65457,good,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,van,3249
ford mustang,1970,None,None,None,None,gas,None,None,None,clean,automatic,None,11000
chevy impala,1962,None,None,None,None,gas,None,None,None,clean,automatic,None,16000
nissan sentra,2000,None,good,4 cylinders,fwd,gas,silver,149000,mid-size,missing,manual,sedan,650
