make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
scion xa,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
Ford E350,2006,1FBSS31L26HA33304,good,8 cylinders,rwd,gas,white,296880,None,clean,automatic,van,3900
chevy uplander,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,850
chevy silverado,2002,None,None,8 cylinders,4wd,gas,silver,None,full-size,clean,automatic,truck,1
toyota tacoma,2002,None,None,None,None,gas,None,None,None,clean,other,None,2000
ford super duty,2002,None,fair,8 cylinders,4wd,diesel,black,198000,full-size,clean,automatic,None,9000
Lincoln,1978,None,None,None,None,gas,None,67000,None,clean,automatic,None,4450
Lincoln,1978,None,None,None,None,gas,None,None,None,clean,automatic,None,4950
Chrysler PT cruiser,2006,None,good,4 cylinders,fwd,gas,red,114211,None,clean,automatic,None,1700
Chevrolet Silverado LTZ,2008,2GCEK13Y381162454,excellent,8 cylinders,4wd,gas,blue,138645,None,clean,automatic,pickup,13750
volvo v70 t5,1998,None,excellent,None,None,gas,blue,None,None,clean,automatic,None,850
dodge ram 2500,2001,None,None,None,None,diesel,None,None,None,clean,manual,None,5900
alero oldsmobile,2002,None,None,6 cylinders,None,gas,None,None,None,clean,automatic,None,1500
Audi A6 Quattro,2001,None,good,6 cylinders,None,gas,silver,None,None,clean,automatic,None,2000
Volkswagen Passat,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
jeep grand cherokee,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
Oldsmobile Toronado,1985,1G3EZ57Y9FE333992,excellent,8 cylinders,fwd,gas,blue,109700,full-size,clean,automatic,coupe,6400
toyota prius,2015,JTDKDTB37F1108172,good,4 cylinders,fwd,gas,green,64500,compact,lien,automatic,hatchback,10500
suzuki equator,2009,None,None,None,None,gas,None,None,None,clean,automatic,None,4990
Chevrolet traverse. LS,2015,1GNKRFED6FJ316784,like new,6 cylinders,fwd,gas,white,44200,sub-compact,clean,automatic,SUV,16700
mercedes 380sl,1984,None,fair,8 cylinders,rwd,gas,grey,169000,None,clean,automatic,convertible,2250
dune buggy,1999,None,good,other,None,other,None,None,None,missing,other,None,500
Kia Spectra,2009,None,None,None,None,gas,None,65000,None,clean,automatic,None,4950
Mercedes benz ml350 3.5L V6,2009,None,excellent,6 cylinders,4wd,gas,black,None,full-size,clean,automatic,SUV,1544
chrysler town and country,1954,None,good,8 cylinders,rwd,gas,grey,None,full-size,clean,automatic,None,9500
saturn,1996,None,excellent,4 cylinders,None,gas,None,97000,None,clean,automatic,None,1200
cadillac srx,2004,None,excellent,None,4wd,gas,silver,125000,None,clean,automatic,SUV,7000
HONDA CIvic LX. Coupe,2012,2HGFG3B52CH564394,excellent,4 cylinders,fwd,gas,red,23212,mid-size,rebuilt,automatic,coupe,8995
pontiac bonneville,1996,None,None,6 cylinders,None,gas,grey,120449,None,clean,automatic,None,500
subaru legacy,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,700
Jeep Wrangler,1992,123456789000000,good,6 cylinders,4wd,gas,black,150000,mid-size,clean,automatic,other,5500
ford ranger,1986,None,excellent,6 cylinders,4wd,gas,blue,None,None,clean,manual,pickup,2000
saturn sc,1998,None,good,4 cylinders,fwd,gas,red,216000,compact,clean,automatic,coupe,1200
chevrolet tahoe ls,2006,None,good,8 cylinders,4wd,gas,white,143132,full-size,clean,automatic,SUV,3100
pontiac bonneville,1979,None,None,None,None,gas,None,None,None,clean,automatic,None,900
honda prelude sh,1998,None,fair,4 cylinders,fwd,gas,None,152000,None,clean,manual,coupe,1300
honda prelude sh,1997,None,good,4 cylinders,fwd,gas,None,121000,None,clean,other,other,600
