make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Cadillac CTS,2008,None,good,6 cylinders,4wd,gas,red,170000,mid-size,clean,automatic,coupe,8500
hyundai elantra gt,2003,None,excellent,None,None,gas,None,120000,None,clean,automatic,None,2550
dodge intrepid,2001,None,good,6 cylinders,fwd,gas,green,149000,mid-size,clean,automatic,sedan,2800
jeep liberty renegade,2003,None,excellent,6 cylinders,4wd,gas,None,181479,None,clean,automatic,None,4200
dodge grand caravan,2008,None,excellent,6 cylinders,fwd,gas,black,167000,None,clean,automatic,mini-van,5500
mecury cougar,1995,None,fair,8 cylinders,rwd,gas,red,143000,full-size,clean,automatic,coupe,900
ford ranger,1997,None,good,4 cylinders,rwd,gas,green,241000,compact,clean,manual,pickup,1400
Buick Regal,1994,None,good,6 cylinders,fwd,gas,blue,193000,mid-size,clean,automatic,sedan,1400
chrysler sebring,2004,None,excellent,None,None,gas,None,113000,None,clean,automatic,None,3250
Ford Coupe,1946,None,None,None,None,gas,None,None,None,clean,manual,None,3800
plymouth fury111,1965,None,None,None,None,gas,None,None,None,clean,automatic,None,9200
Ford f150,2008,None,good,6 cylinders,rwd,gas,white,142010,full-size,clean,automatic,pickup,4995
2016 GMC Sierra 3500HD Denali,2016,1GT42YE80GF301223,like new,8 cylinders,4wd,diesel,white,32000,full-size,clean,automatic,truck,56995
Honda,1999,None,fair,4 cylinders,4wd,gas,black,148249,None,lien,automatic,None,1850
ford f-150,1950,None,good,8 cylinders,rwd,gas,blue,None,full-size,clean,automatic,pickup,8500
home built,2017,None,None,None,None,other,None,None,None,clean,other,None,600
ford f-150,2005,None,good,8 cylinders,4wd,gas,brown,192000,full-size,lien,automatic,truck,5000
Ford Taurus Limited,2013,None,None,None,None,gas,None,78000,None,clean,automatic,None,14500
FORD,1949,None,None,None,None,diesel,None,None,None,clean,automatic,None,11000
FORD EDGE SEL AWD,2007,None,good,6 cylinders,4wd,gas,black,None,mid-size,clean,automatic,SUV,6900
chevrolet impala lt,2008,None,excellent,None,None,gas,None,151000,None,clean,automatic,None,4650
ford aerostar van,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,1600
chevrolet impala lt,2009,None,excellent,None,None,gas,None,148000,None,clean,automatic,None,5250
GMC 1500 Sierra,2000,None,good,8 cylinders,4wd,gas,silver,139500,full-size,clean,automatic,pickup,6000
n/a,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,1
2001 chevy z71,2001,None,good,8 cylinders,4wd,gas,orange,206000,full-size,clean,automatic,pickup,5750
gmc sonoma,2000,None,fair,None,rwd,gas,None,145000,None,clean,automatic,None,1250
Ford Escape Hybrid 4X4,2009,None,excellent,None,4wd,hybrid,None,None,None,clean,automatic,SUV,6500
buick lacrosse cxl 4dr sedan,2005,None,excellent,None,None,gas,grey,153000,None,clean,automatic,None,4800
Crosley Station Wagon,1949,CD-107124,good,4 cylinders,rwd,gas,grey,None,compact,missing,manual,wagon,3100
pontiac montana,2006,None,good,None,None,gas,grey,190000,None,clean,automatic,mini-van,3000
chevrolet trailblazer lt,2002,None,excellent,6 cylinders,4wd,gas,None,None,None,clean,automatic,None,2200
pontiac grand am gt,1999,None,None,6 cylinders,fwd,gas,white,211000,None,clean,automatic,None,375
chevrolet trailblazer ls,2003,None,excellent,None,4wd,gas,None,160000,None,clean,automatic,None,5250
cadillac escalade ext,2003,None,good,8 cylinders,None,gas,custom,306000,full-size,clean,automatic,None,5800
chevy tahoe,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,1750
MAZDA 2,2014,JM1DE1LY0E0174670,excellent,4 cylinders,fwd,gas,red,86000,compact,clean,automatic,hatchback,6800
any,2000,None,None,None,None,gas,None,None,None,clean,automatic,None,1
chrysler pacifica,2004,None,None,None,None,gas,None,190000,None,clean,automatic,None,1900
audi a4,2000,None,excellent,4 cylinders,4wd,gas,silver,170000,mid-size,clean,automatic,hatchback,3000
toyota camry le,2002,None,good,None,None,gas,None,172300,None,clean,automatic,None,2750
Pontiac Grand Prix,2005,None,good,6 cylinders,fwd,gas,None,146000,None,clean,automatic,None,3500
ford,2003,None,None,None,None,other,None,None,None,parts only,other,None,1
Chevy sonic,2016,None,None,None,None,gas,None,22000,None,salvage,automatic,None,9500
all kinds,2014,None,None,None,None,gas,None,None,None,clean,automatic,None,100
Ford f250,1999,None,fair,8 cylinders,4wd,diesel,red,305000,full-size,clean,automatic,truck,3500
chrysler town & country,2005,None,excellent,None,None,gas,None,85500,None,clean,automatic,None,4950
cadillac escalade,1999,None,good,8 cylinders,4wd,gas,None,195000,full-size,clean,automatic,SUV,1500
chevrolet 2500 silverado,2004,None,None,None,None,gas,None,None,None,clean,automatic,None,6000
