make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
honda pilot,2003,None,fair,None,4wd,gas,None,219000,None,clean,automatic,None,2250
honda pilot,2003,None,fair,None,4wd,gas,None,219000,None,clean,automatic,None,2250
hyundai santa fe,2005,None,excellent,None,None,gas,None,132000,None,clean,automatic,None,3550
jeep liberty,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,4300
chevrolet impala,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
chevy equinox,2013,None,excellent,6 cylinders,None,gas,None,51000,None,clean,automatic,None,15500
buick regal Ls,2002,None,excellent,None,None,gas,None,101000,None,clean,automatic,None,2900
Jeep CJ,1948,None,None,None,None,gas,None,None,None,clean,manual,None,8500
lincoln mkz,2009,None,like new,6 cylinders,None,gas,black,138000,None,clean,automatic,None,4600
Grand marquis ls,2000,None,excellent,None,None,gas,None,175000,None,clean,automatic,None,1600
mercury mariner,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,4800
buick lucerne cxl,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,4800
mini cooper s,2006,None,None,None,None,gas,None,168123,None,clean,automatic,None,5000
Honda Accord 2-door Coupe,1998,None,fair,6 cylinders,None,gas,purple,150000,None,clean,automatic,coupe,1000
mercedes-benz e320,2003,None,None,None,None,gas,None,122133,None,clean,automatic,None,4800
toyota avalon,2002,None,None,None,None,gas,None,248123,None,clean,automatic,None,3000
dodge neon,2002,None,None,None,None,gas,None,117133,None,clean,automatic,None,2200
Ford Mustang,2014,VIN1ZVBP8CFXE5283,excellent,8 cylinders,rwd,gas,silver,29000,full-size,clean,manual,coupe,26000
nissan sentra,2010,3n1ab6ap2al683145,None,4 cylinders,fwd,gas,blue,None,None,clean,automatic,None,3900
chevrolet trailblazer,2007,1GNDT13S772105555,None,None,None,gas,None,None,None,clean,automatic,None,5000
pontiac sunfire,2003,None,excellent,4 cylinders,None,gas,black,109400,None,clean,automatic,coupe,2800
lexus es 300,2001,None,like new,6 cylinders,fwd,gas,custom,135000,full-size,clean,automatic,sedan,3500
hyundai accent,2009,None,good,None,fwd,gas,black,75000,compact,clean,automatic,sedan,3800
ford f150 xlt,2002,None,fair,8 cylinders,fwd,gas,black,179000,full-size,clean,automatic,truck,4000
convertible,1969,None,excellent,4 cylinders,rwd,gas,yellow,None,compact,clean,manual,convertible,7500
jeep compass,2007,None,excellent,4 cylinders,4wd,gas,silver,126,mid-size,clean,automatic,sedan,5900
dodge caravan,1998,None,fair,6 cylinders,fwd,gas,white,200000,None,clean,automatic,None,500
Bmw 535i,1989,None,fair,6 cylinders,rwd,gas,silver,189000,None,clean,manual,sedan,1000
ford fusion,2008,None,good,4 cylinders,fwd,gas,grey,173000,mid-size,clean,automatic,sedan,2500
plymouth duster,1973,None,excellent,8 cylinders,rwd,other,custom,23259,mid-size,clean,automatic,coupe,38900
kia sportage,2007,None,excellent,6 cylinders,4wd,gas,None,88000,None,clean,automatic,None,6900
G M C Van,1995,None,fair,8 cylinders,rwd,gas,red,None,full-size,clean,automatic,None,750
dodge ram 1500,2006,None,good,8 cylinders,4wd,gas,black,180000,full-size,clean,automatic,pickup,8700
gmc terrain slt,2010,None,excellent,4 cylinders,None,gas,black,085000,None,clean,automatic,None,7500
subaru outback 2.5L awd,2007,None,good,4 cylinders,4wd,gas,silver,174060,None,clean,manual,wagon,5900
subaru legacy 2.5GT,2010,None,excellent,4 cylinders,4wd,gas,white,106800,full-size,clean,manual,sedan,10500
chrysler,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,600
dodge dakota slt,2005,None,good,8 cylinders,rwd,gas,grey,182000,mid-size,clean,automatic,truck,3000
F-550 DUMP TRUCK,2000,None,excellent,8 cylinders,4wd,diesel,black,237477,full-size,clean,automatic,truck,15950
jaguar xk8 convertible,1997,None,None,None,None,gas,None,None,None,clean,automatic,None,1
mercedes benz e320,2000,None,good,6 cylinders,rwd,gas,black,135500,mid-size,clean,automatic,sedan,2000
gmc 640,1952,HCR 642 1183,fair,6 cylinders,rwd,gas,red,None,full-size,missing,manual,truck,1590
BMW X3,2007,None,excellent,6 cylinders,4wd,gas,white,128100,mid-size,clean,automatic,SUV,8500
chevy tahoe lt,2007,None,good,8 cylinders,4wd,gas,None,198000,None,clean,automatic,None,8200
chevy silverado 1500,2003,None,None,8 cylinders,4wd,gas,None,245000,full-size,clean,automatic,None,2500
toyota corolla le,2004,None,good,None,fwd,gas,silver,129800,mid-size,clean,automatic,sedan,4500
Ford Explorer,2014,None,like new,6 cylinders,4wd,gas,black,45000,full-size,clean,automatic,SUV,30000
1999 chevy 3500,1999,None,excellent,8 cylinders,None,gas,red,None,None,clean,automatic,truck,5500
ford econoline,1992,None,fair,8 cylinders,None,gas,white,None,full-size,clean,automatic,van,900
ford f150 xlt,2003,None,None,None,None,gas,red,None,None,clean,automatic,None,1300
Volkswagen CC Sport,2010,None,excellent,4 cylinders,fwd,gas,silver,87000,None,clean,automatic,sedan,8500
honda civic coupe,1984,None,None,None,None,gas,None,None,None,clean,manual,None,1850
toyota camry le,2001,None,excellent,4 cylinders,fwd,gas,red,160000,full-size,clean,automatic,sedan,2300
ford taurus,1998,None,good,None,None,gas,None,135000,None,clean,automatic,None,900
Jaguar xjr,2001,None,good,None,None,gas,green,80000,full-size,clean,automatic,sedan,4750
lincoln town car,1998,1LNFM81W5WY693198,excellent,8 cylinders,rwd,gas,white,83000,full-size,clean,automatic,sedan,3300
nissan murano,2006,None,good,6 cylinders,4wd,gas,grey,153000,None,clean,automatic,SUV,5000
chevy silverado 2500,1992,None,good,8 cylinders,4wd,gas,blue,250000,full-size,clean,automatic,pickup,2300
chrysler 200,2012,None,excellent,6 cylinders,fwd,gas,grey,118000,full-size,clean,automatic,sedan,6800
cheverolet malibu,1999,1G1ND52T7X6197361,salvage,4 cylinders,fwd,gas,white,None,None,clean,automatic,sedan,500
Saturn SL2,1999,None,salvage,None,fwd,gas,purple,102000,None,clean,automatic,None,700
nissan maxima,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,550
Dodge Dart Aero,2014,None,like new,None,fwd,gas,None,125000,None,clean,manual,sedan,7000
honda civic lx sedan,2014,None,excellent,None,fwd,gas,black,32000,compact,clean,automatic,sedan,12200
Chevy K10,1986,None,None,None,None,gas,None,None,None,clean,automatic,None,12000
Toyota yaris,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
toyota 4runner limited,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
dodge ram 1500 4x4,2001,None,good,8 cylinders,4wd,gas,silver,156000,None,clean,automatic,pickup,1400
chevrolet impala,2002,None,good,None,fwd,gas,custom,14000,mid-size,clean,automatic,other,2750
Chevy Sonic Premier,2017,None,like new,4 cylinders,fwd,gas,white,6100,compact,lien,automatic,None,14000
FORD COUPE,1940,None,like new,8 cylinders,rwd,gas,yellow,None,full-size,clean,automatic,coupe,45000
Toyota Celica,1993,None,fair,4 cylinders,fwd,gas,red,110,compact,clean,automatic,coupe,800
Subaru Tribeca,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
kia sorento,2003,None,None,None,None,gas,None,152000,None,clean,automatic,None,3300
Chevy Impala,2006,None,None,None,None,gas,None,136000,None,clean,automatic,None,3450
hyundai,2006,None,None,None,None,gas,None,146000,None,clean,automatic,None,3450
chevy impala,2007,None,None,None,None,gas,None,137000,None,clean,automatic,None,3550
hyundai tiburon,2006,None,None,None,None,gas,None,58000,None,clean,automatic,None,3999
LANROVER DISCOVERY,1999,None,None,None,None,gas,None,84000,None,clean,automatic,None,3999
SUZUKI sx4,2010,None,None,None,None,gas,None,124000,None,clean,automatic,None,3999
ford 500,2006,None,None,None,None,gas,None,143000,None,clean,automatic,None,3450
Toyota RAV4,2008,None,good,4 cylinders,fwd,gas,white,166543,mid-size,clean,automatic,SUV,5810
Ford Focus SE,2001,None,good,4 cylinders,fwd,gas,white,100970,compact,clean,automatic,sedan,2395
Hyundai Sonata SE,2007,2B3HD46R44H619773,excellent,6 cylinders,fwd,gas,red,115000,compact,clean,automatic,sedan,1950
GMC,1994,None,None,None,None,gas,None,None,None,clean,other,None,425
Dodge Durango,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
Chevy,1999,None,good,8 cylinders,4wd,gas,None,9999999,None,clean,automatic,None,1
Dodge crew cab,2007,None,excellent,None,None,gas,None,72000,None,clean,automatic,None,11500
mercury sable,2001,None,fair,6 cylinders,fwd,gas,None,99822,mid-size,clean,automatic,None,800
Chevrolet Suburban Z71,2004,None,good,None,4wd,gas,black,170000,None,clean,automatic,None,3900
Chey Silverado 1500,2009,None,excellent,6 cylinders,rwd,gas,silver,96200,full-size,lien,automatic,pickup,9900
Cadillac CTS,2011,None,excellent,None,None,gas,None,None,None,clean,automatic,None,6500
Ford F-150,2005,None,good,8 cylinders,4wd,gas,blue,116000,full-size,clean,automatic,SUV,9500
chevrolet traverse,2016,None,None,None,None,gas,None,33000,None,lien,automatic,None,26000
cadillac coupe deville,1990,None,good,8 cylinders,fwd,gas,white,131648,mid-size,clean,automatic,coupe,2500
toyota yaris,2007,None,None,4 cylinders,fwd,gas,black,180000,None,clean,manual,None,2400
chrysler town & country,2003,None,fair,6 cylinders,fwd,gas,custom,284000,full-size,clean,automatic,mini-van,500
nissan altima,2005,None,None,None,None,gas,None,None,None,missing,automatic,None,250
Delta,2016,None,None,None,None,other,None,None,None,clean,other,None,30
Ford Expedition,2002,None,fair,None,None,gas,None,143000,None,clean,automatic,None,800
chrysler 300,2006,None,good,6 cylinders,4wd,gas,None,95000,None,clean,automatic,None,7000
Mitsubishi Eclipse,2011,None,None,None,None,diesel,None,None,full-size,clean,automatic,None,1121
7.3 POWERSTROKE XTRA CAB,2002,None,excellent,8 cylinders,rwd,diesel,white,165907,full-size,clean,manual,truck,7995
Mitsubishi Lancer,2004,JA3AJ26E44U053877,excellent,4 cylinders,fwd,gas,white,142000,compact,clean,automatic,sedan,2300
SAAB 93 Turbo,2006,YS3FD49Y461140319,excellent,4 cylinders,fwd,gas,red,147085,compact,clean,automatic,sedan,4400
Infiniti I35,2002,None,excellent,6 cylinders,fwd,gas,silver,125000,mid-size,clean,automatic,sedan,2600
Honda Civic EX,2007,None,excellent,4 cylinders,fwd,gas,black,84200,compact,clean,automatic,sedan,6000
Chevy Monte Carlo,2004,None,excellent,4 cylinders,fwd,gas,silver,132000,mid-size,clean,automatic,coupe,2500
chrysler town & country,2005,None,excellent,6 cylinders,fwd,gas,custom,220040,full-size,clean,automatic,mini-van,1800
dodge ram 1500,2003,None,excellent,8 cylinders,rwd,gas,white,105000,full-size,clean,automatic,truck,6500
mercury cougar,2000,None,excellent,6 cylinders,fwd,gas,red,145000,compact,clean,automatic,coupe,2500
Chevrolet Impala,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
LINCOLN NAVIGATOR L,2007,None,good,8 cylinders,4wd,gas,grey,197000,full-size,clean,automatic,SUV,8700
ford e150 econoline,1989,None,excellent,8 cylinders,rwd,gas,blue,81000,full-size,clean,automatic,van,4500
GMC Yukon Denali XL,2009,None,excellent,8 cylinders,4wd,gas,red,199500,full-size,clean,automatic,SUV,15500
Chevy Trailblazer LTZ,2002,None,fair,6 cylinders,4wd,gas,blue,147760,None,clean,automatic,SUV,3250
Chevrolet Astrovan,1995,None,like new,6 cylinders,rwd,gas,blue,169000,None,clean,automatic,mini-van,2300
mini cooper convertible,2005,None,like new,4 cylinders,fwd,gas,blue,77000,compact,clean,automatic,convertible,6899
mazda rx7,1980,None,like new,other,rwd,gas,custom,104000,None,clean,manual,hatchback,4500
dodge ram diesel cummins 3500,2007,None,good,None,4wd,diesel,silver,221000,full-size,clean,manual,truck,22500
toyota sequoia limited,2001,None,good,8 cylinders,4wd,gas,silver,245000,None,clean,automatic,SUV,4500
Jeep Grand Cherokee,1999,None,fair,8 cylinders,4wd,gas,white,142000,None,clean,automatic,None,1800
Ford Mustang,1998,None,good,6 cylinders,None,gas,None,None,None,clean,automatic,None,2500
chevy 3500,1996,None,None,None,None,gas,None,215000,None,clean,automatic,None,700
dodge caravan,2001,None,excellent,6 cylinders,None,gas,None,None,None,clean,automatic,None,2999
vw beetle,1974,1141020419,good,4 cylinders,rwd,gas,black,None,mid-size,clean,manual,None,5500
chevy silverado,2000,None,fair,None,None,gas,silver,None,None,clean,automatic,None,3000
ford crown victoria police,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,50
dodge dakota,2001,None,good,8 cylinders,rwd,gas,black,151000,mid-size,clean,manual,pickup,2500
ford mustang,1967,None,None,None,None,gas,None,None,None,clean,manual,None,4000
Chevrolet hhr,2008,None,excellent,4 cylinders,None,gas,red,123000,mid-size,clean,automatic,None,3500
Chevrolet Corvette,1998,1G1YY32G4W5118094,None,8 cylinders,rwd,gas,red,60000,full-size,clean,manual,convertible,19999
volkswagen passat,2013,None,excellent,5 cylinders,fwd,gas,black,57000,full-size,clean,automatic,sedan,8800
isuzu npr,2003,None,good,8 cylinders,rwd,gas,white,168000,None,clean,automatic,None,17000
mazda 3,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,4800
Ford Ranger XLT,1987,None,fair,6 cylinders,rwd,gas,white,94000,None,clean,manual,truck,1250
Toyota Tacoma,1993,None,None,None,None,gas,None,None,None,clean,manual,None,1200
toyota camry,2001,None,fair,6 cylinders,fwd,gas,grey,101758,full-size,clean,automatic,sedan,1300
Jeep Compass,2011,None,None,None,4wd,gas,None,None,None,clean,automatic,None,6500
honda civic coupe lx,2007,2HGFG12677H551725,good,4 cylinders,fwd,gas,grey,74900,sub-compact,clean,automatic,coupe,5500
Ford F350,2008,None,good,8 cylinders,4wd,diesel,None,110000,full-size,clean,automatic,pickup,30000
ford flex,2009,None,good,6 cylinders,4wd,gas,black,181000,full-size,clean,automatic,SUV,5800
Ford F-250 Superduty,2007,None,excellent,8 cylinders,4wd,diesel,red,138000,None,lien,automatic,truck,17000
ACURA RDX SH-AWD,2007,None,good,4 cylinders,4wd,gas,white,169140,None,clean,automatic,SUV,6000
ford f-250,1984,None,excellent,8 cylinders,4wd,gas,white,175000,full-size,clean,automatic,pickup,8000
chevy 3800,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,500
chevrolet 1500 silverado,1993,None,None,6 cylinders,4wd,gas,None,None,None,clean,automatic,None,1000
chevrolet camaro,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,500
dodge ram 1500,1996,None,fair,8 cylinders,4wd,gas,white,298000,full-size,missing,automatic,pickup,400
bmw 325xi,2006,WBAVD13576KV04935,good,6 cylinders,4wd,gas,blue,116000,mid-size,clean,automatic,sedan,5900
Dodge Ram 1500,2008,None,good,8 cylinders,4wd,gas,black,94500,full-size,clean,automatic,truck,15500
chevy camaro,2001,None,fair,6 cylinders,rwd,gas,custom,81000,None,clean,automatic,convertible,1500
chevrolet 1500 silverado,2011,None,excellent,None,4wd,gas,grey,153000,None,clean,automatic,truck,13500
Honda Civic Hybrid,2013,None,excellent,4 cylinders,fwd,hybrid,grey,29481,full-size,clean,automatic,sedan,13900
Dodge Ram 1500 Mega Cab,2006,None,good,8 cylinders,4wd,gas,None,74500,None,clean,automatic,None,18000
