make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
gmc savana,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
freightliner fl60,2002,None,None,None,None,diesel,None,None,None,clean,automatic,None,24000
Mercedes E 400,2016,WDDKJ6FB0GF348699,salvage,None,None,gas,None,5887,None,salvage,automatic,None,3500
audi a5,2010,None,excellent,4 cylinders,4wd,gas,silver,79950,mid-size,clean,automatic,None,15201
Ford King Ranch,2018,None,new,6 cylinders,4wd,gas,white,3400,full-size,clean,automatic,truck,54000
cadillac deville,1998,None,good,8 cylinders,fwd,gas,black,108256,full-size,clean,automatic,sedan,3000
ford f-150 xl,2000,None,good,6 cylinders,rwd,gas,None,192000,full-size,clean,automatic,pickup,2500
acura rsx,2002,None,good,4 cylinders,fwd,gas,None,172000,full-size,clean,manual,coupe,3200
Mercedes R320,2009,None,None,None,None,diesel,None,None,None,rebuilt,automatic,None,12700
nissan xterra,2005,None,good,6 cylinders,4wd,gas,silver,155000,full-size,clean,automatic,SUV,2800
subaru impreza wrx,2005,None,good,4 cylinders,4wd,gas,grey,169000,mid-size,clean,manual,sedan,9500
ford explorer eddie bauer,2002,None,good,6 cylinders,4wd,gas,green,134000,full-size,clean,automatic,SUV,2000
nissan maxima 3.5,2005,None,excellent,6 cylinders,fwd,gas,silver,124000,mid-size,clean,automatic,sedan,2800
nissan 300zx 2+2,1986,None,fair,6 cylinders,rwd,gas,None,140000,None,clean,automatic,None,3000
ford mustang gt,2007,1ZVFT82HX75269281,excellent,8 cylinders,rwd,gas,black,106700,None,clean,manual,coupe,10900
bmw 7-series 750li,2014,None,like new,8 cylinders,None,gas,None,53000,None,clean,automatic,None,32950
bmw 328xi,2011,3vw4t7au2fm071237,good,6 cylinders,4wd,gas,black,59826,full-size,clean,automatic,None,10900
hyundai accent gls 4-door,2011,None,good,None,None,gas,white,158000,None,clean,automatic,sedan,3000
pontiac g6,2006,None,None,6 cylinders,None,gas,None,None,None,clean,automatic,None,2100
toyota highlander,2002,None,None,6 cylinders,fwd,gas,None,None,None,clean,automatic,None,2700
Dodge 2500 4x4,1994,None,None,None,None,gas,None,None,None,clean,automatic,pickup,700
chevy trailblazer,2003,None,None,6 cylinders,None,gas,None,135000,None,clean,automatic,None,2500
lincoln zepher,2006,None,good,6 cylinders,fwd,gas,silver,96000,None,clean,automatic,sedan,3500
Mitsubishi Raider DuroCross,2006,None,excellent,8 cylinders,4wd,gas,blue,67000,mid-size,clean,automatic,pickup,11995
Honda Civic Hybrid,2005,None,good,4 cylinders,fwd,gas,grey,149,None,clean,automatic,sedan,2000
ford taurus,2012,None,like new,6 cylinders,fwd,gas,grey,None,full-size,clean,automatic,sedan,6600
cadillac coupe de ville,1975,N / A,good,8 cylinders,rwd,gas,brown,90000,full-size,clean,automatic,coupe,4500
ford falcon,1964,None,salvage,6 cylinders,rwd,gas,blue,114000,mid-size,clean,manual,mini-van,2000
mercedes-benz c300,1989,None,good,6 cylinders,rwd,gas,brown,300000,mid-size,clean,automatic,sedan,1800
chrysler 300,2005,2C3AA43R85H621254,excellent,6 cylinders,rwd,gas,black,150000,full-size,clean,automatic,sedan,4200
Cadillac srx,2011,None,None,None,None,gas,None,51000,None,clean,automatic,None,19500
jeep commander,2007,None,good,6 cylinders,4wd,gas,grey,140000,None,clean,automatic,SUV,5400
Jeep Wrangler,1997,1J4FY29P1VP536592,excellent,4 cylinders,4wd,gas,black,136000,mid-size,rebuilt,automatic,offroad,7500
BMW X5,2009,None,like new,6 cylinders,4wd,gas,silver,98000,full-size,clean,automatic,SUV,13895
Ford Mustang,1990,None,excellent,None,None,gas,None,None,None,clean,manual,None,10500
toyota camry,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,4500
lexus gs 430,2001,None,excellent,8 cylinders,rwd,gas,grey,163927,None,clean,automatic,None,3799
Ford Mustang,1990,None,excellent,None,None,gas,None,None,None,clean,manual,None,10500
subaru outback,2003,None,excellent,6 cylinders,4wd,gas,grey,169849,None,clean,automatic,None,1799
Bmw 330xi,2006,None,like new,None,4wd,gas,None,None,None,clean,automatic,None,5999
Dodge Coronet,1966,None,excellent,8 cylinders,None,gas,yellow,None,None,clean,automatic,None,29900
jeep grand cherokee laredo,2001,None,good,6 cylinders,4wd,gas,red,None,full-size,clean,automatic,None,2400
Ford escape,2008,None,excellent,4 cylinders,4wd,gas,blue,207000,None,clean,automatic,None,2750
Chrysler town n country,2006,None,good,6 cylinders,fwd,gas,blue,152000,None,clean,automatic,None,1350
JEEP LIBERTY,2005,None,good,6 cylinders,4wd,gas,red,179000,None,clean,automatic,None,1950
Ford  Explorer,2007,None,good,6 cylinders,4wd,gas,white,214400,None,clean,automatic,None,2950
Chevrolet k5 blazer,1984,None,None,None,None,gas,None,110000,None,clean,automatic,None,8900
Lexus and es330,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
Hyundai and  Elantra,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,2100
Mercedes benz sprinter,2014,None,excellent,4 cylinders,rwd,diesel,None,64000,None,rebuilt,automatic,None,18500
toyota sienna le,2001,None,good,6 cylinders,fwd,gas,blue,140000,mid-size,clean,automatic,van,2700
honda accord 2-door coupe,2003,None,good,4 cylinders,fwd,gas,silver,140000,compact,clean,automatic,coupe,2900
hundai santa fe,2004,None,good,None,None,gas,None,None,None,clean,automatic,None,1595
toyota sienna le,2001,None,good,6 cylinders,fwd,gas,blue,140000,mid-size,clean,automatic,van,2700
honda accord 2-door coupe,2003,None,good,4 cylinders,fwd,gas,silver,140000,compact,clean,automatic,coupe,2900
hundai santa fe,2004,None,good,None,None,gas,None,None,None,clean,automatic,None,1595
Model T,1923,None,None,None,None,gas,green,None,None,clean,automatic,other,8000
scion tc,2006,None,excellent,4 cylinders,fwd,gas,silver,115890,None,clean,automatic,None,3900
5 series bmw,2008,None,like new,6 cylinders,rwd,gas,grey,98000,full-size,clean,automatic,sedan,8400
Suburu Outback,2001,None,None,None,None,gas,None,130000,None,clean,automatic,None,1100
Lexus IS 300,2002,None,None,None,None,gas,None,157000,None,clean,automatic,None,5200
toyota camry le,2011,None,like new,4 cylinders,fwd,gas,grey,98000,full-size,clean,automatic,sedan,7900
camry le,2011,None,excellent,4 cylinders,fwd,gas,None,None,None,clean,automatic,sedan,8500
camry le,2011,None,excellent,4 cylinders,fwd,gas,None,None,full-size,clean,automatic,sedan,8500
subaru b9 tribeca,2006,None,good,6 cylinders,4wd,gas,custom,119600,mid-size,clean,automatic,SUV,6495
nissan altima 2.5 s,2008,None,good,4 cylinders,fwd,gas,grey,121800,full-size,clean,automatic,sedan,4195
saturn aura xr,2007,None,good,6 cylinders,fwd,gas,green,112500,full-size,clean,automatic,sedan,3895
pontiac g6,2006,None,good,6 cylinders,fwd,gas,white,133500,full-size,clean,automatic,sedan,2995
ford e-350,2005,None,good,8 cylinders,rwd,gas,white,None,mid-size,clean,automatic,truck,3700
toyota tundra 4wd truck,2004,None,good,8 cylinders,4wd,gas,None,160000,None,clean,automatic,truck,4500
Chevrolet Astro,2001,None,None,None,None,gas,None,None,None,clean,automatic,bus,4000
toyota camry,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
ford mustang,2008,None,like new,8 cylinders,rwd,gas,grey,66200,mid-size,clean,manual,coupe,14995
volkswagen passat,2002,None,good,6 cylinders,4wd,gas,black,187000,mid-size,clean,automatic,sedan,2000
Honda CR-V,2007,Ask,excellent,4 cylinders,4wd,gas,blue,130000,mid-size,clean,automatic,SUV,6900
Chevrolet Astro,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
chevy silverado 2500,1997,None,good,8 cylinders,rwd,gas,brown,189000,full-size,clean,automatic,pickup,3100
Chevrolet Astro,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
Mitsubishi Diamante vrx,2002,None,good,6 cylinders,fwd,gas,black,102000,mid-size,clean,automatic,sedan,1999
Chevrolet Astro,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
honda accord ex-l,2007,None,good,4 cylinders,fwd,gas,blue,175624,mid-size,clean,automatic,sedan,4990
dodge ram van,1996,None,good,None,None,gas,None,None,None,clean,automatic,None,700
Audi Q7 Premium Plus,2013,WA1LMAFE9DD003224,excellent,6 cylinders,4wd,diesel,blue,115430,full-size,clean,automatic,SUV,23900
Pontiac G6,2007,None,good,6 cylinders,fwd,gas,black,116500,None,clean,automatic,sedan,6000
chevrolet trailblazer,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,2500
Chevrolet Astro,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
Pontiac Sunfire,2004,None,None,None,fwd,gas,silver,127000,None,clean,manual,None,500
BMW 525 iT WAGON,2002,WBADS43402GD86821,good,6 cylinders,rwd,gas,silver,146432,full-size,clean,automatic,wagon,3995
Chevrolet Astro,2001,None,None,None,None,gas,None,149000,None,clean,automatic,None,4000
Honda Odyssey EXL,2008,None,None,6 cylinders,fwd,gas,blue,89446,None,clean,automatic,None,6500
Chevy nova,1977,None,fair,6 cylinders,None,gas,None,None,None,clean,automatic,None,2000
Ford F150,1996,None,None,None,None,gas,None,None,None,clean,automatic,None,2300
gmc 1500 yukon denali,2007,None,excellent,8 cylinders,None,gas,None,90150,None,clean,automatic,None,11500
chevy impala,2006,Screenshots avail,excellent,6 cylinders,fwd,gas,red,150000,full-size,clean,automatic,None,2000
dodge ram 1500,2001,None,good,8 cylinders,rwd,gas,white,100000,full-size,clean,automatic,pickup,4895
ford f 450,1999,None,None,None,None,diesel,None,None,None,clean,automatic,None,9500
Nissan Altima,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,3900
honda s2000,2002,None,like new,4 cylinders,rwd,gas,custom,None,compact,clean,manual,convertible,10500
chevy,1977,None,None,None,None,gas,None,None,None,clean,automatic,None,1000
Mercedes S320,1997,None,good,6 cylinders,rwd,gas,black,190000,full-size,clean,automatic,sedan,1999
GMC 1500 yukon denali xl,2004,None,good,8 cylinders,4wd,gas,black,141000,full-size,clean,automatic,SUV,6895
audi a4,2004,None,None,None,None,gas,white,None,None,clean,automatic,None,2500
saturn outlook,2008,None,None,6 cylinders,None,gas,None,None,None,clean,automatic,None,5999
Ford superduty,1993,None,None,None,None,diesel,None,98000,None,clean,manual,None,3100
volkswagen touareg,2006,None,good,6 cylinders,None,gas,white,120000,None,clean,automatic,None,3800
pontiac vibe,2010,None,good,4 cylinders,fwd,gas,red,106000,None,clean,automatic,coupe,4260
mazda cx9 grand touring,2007,None,excellent,6 cylinders,4wd,gas,blue,118000,full-size,clean,automatic,SUV,8500
Domestic,2018,None,None,None,None,gas,None,None,None,clean,other,None,50
Ford f350,2001,None,good,None,None,gas,blue,138000,None,clean,automatic,None,4800
chevy camaro RS,2001,None,excellent,6 cylinders,rwd,gas,red,89000,None,clean,automatic,convertible,4599
chevrolet impala ltz,2006,None,good,6 cylinders,None,gas,None,128000,None,clean,automatic,None,3500
Oldsmobile Cutlass,1987,None,excellent,None,None,gas,None,54221,None,clean,automatic,None,3800
Volvo vnl,2005,None,None,None,None,diesel,None,None,None,clean,manual,truck,14300
chevrolet silverado 3500hd work,2015,None,excellent,8 cylinders,rwd,gas,white,39000,full-size,lien,automatic,truck,29000
honda civic ex,2007,None,excellent,4 cylinders,fwd,gas,red,111000,compact,clean,automatic,coupe,5999
volkswagen cc,2009,None,good,4 cylinders,fwd,gas,black,86000,full-size,clean,automatic,None,6000
Chevy Bel air,1957,None,None,None,None,gas,None,None,None,clean,automatic,None,9200
saturn vue,2002,None,good,6 cylinders,4wd,gas,silver,None,full-size,clean,automatic,SUV,2200
Pontiac gto,2005,None,None,None,rwd,gas,None,80000,None,clean,manual,None,13999
BMW 535i 6 Spd Manual,2012,WBAFR7C54CDU78514,excellent,6 cylinders,rwd,gas,blue,83062,full-size,clean,manual,sedan,17995
Chevy two door post,1955,None,None,None,None,gas,None,None,None,clean,manual,None,6200
Ford Mustang,1965,None,None,None,None,gas,None,None,None,clean,automatic,None,3400
fiat 500,2013,None,None,None,None,gas,None,34500,None,rebuilt,manual,None,9000
Chrysler Windsor Deluxe,1954,None,None,None,None,gas,None,None,None,clean,automatic,None,1900
Chevy Impala,2001,None,None,None,None,gas,None,None,None,clean,automatic,None,1600
Nissan Sentra SE-R,2010,None,good,4 cylinders,fwd,gas,black,90000,None,lien,automatic,None,6900
Toyota Camry LE V6,2002,None,good,6 cylinders,fwd,gas,None,116000,full-size,clean,automatic,sedan,4800
Nissan Sentra SR,2012,None,None,None,None,gas,None,None,None,clean,automatic,None,4900
Ford Fusion SE,2016,None,excellent,4 cylinders,fwd,gas,blue,5850,mid-size,rebuilt,automatic,sedan,11650
mitsubishi eclipse,1999,None,good,4 cylinders,fwd,gas,None,None,None,clean,manual,None,1100
buick lesabre,1979,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
acura mdx,2007,None,excellent,6 cylinders,4wd,gas,grey,155,None,clean,automatic,None,8500
chevrolet avalanche,2002,None,None,None,None,gas,None,110000,None,clean,automatic,None,5000
Dodge Super Bee,1970,None,None,None,None,gas,None,None,None,clean,manual,None,1970
Mazda 626,1998,None,excellent,4 cylinders,fwd,gas,red,183000,full-size,clean,manual,None,1500
Mercedes clk 430,2002,None,None,None,None,gas,None,144000,None,clean,automatic,None,3300
Volkswagen beetle,2005,None,good,4 cylinders,fwd,gas,red,133000,None,clean,manual,None,1975
Mazda protege,2001,None,None,None,None,gas,None,155,None,clean,automatic,None,1
Mercedes Benz Sprinter 2500,2014,WD3PE7CC9E5824517,excellent,6 cylinders,rwd,diesel,silver,27500,None,rebuilt,automatic,truck,28999
chevrolet corvette convertible,1970,None,good,8 cylinders,rwd,gas,red,68000,None,clean,automatic,convertible,18900
chevy,1998,None,None,None,None,gas,None,None,None,parts only,other,None,550
honda civic hybrid,2004,None,None,None,None,hybrid,None,140000,None,clean,automatic,sedan,2500
Mercedes-Benz E350 Coupe,2010,WDDKJ5GB1AF042479,excellent,6 cylinders,rwd,gas,white,None,compact,clean,automatic,coupe,19999
dodge ram 2500 cummins,2001,1B7KF23601J560700,good,6 cylinders,4wd,diesel,silver,265500,full-size,clean,automatic,pickup,11999
Hyundai Elantra GLS,2005,None,good,4 cylinders,fwd,gas,None,99895,None,clean,manual,None,3295
lexus es 350,2008,None,excellent,6 cylinders,fwd,gas,red,170000,full-size,clean,automatic,sedan,8400
Ford Mustang Cobra,1994,None,None,None,None,gas,black,None,None,rebuilt,manual,None,5400
Acura TL,2010,None,good,6 cylinders,4wd,gas,grey,143000,full-size,clean,automatic,sedan,8900
mitsubishi outlander,2016,JA4AD3A34GZ002045,excellent,None,None,gas,None,16360,None,clean,automatic,SUV,294
mitsubishi outlander,2016,None,excellent,None,None,gas,None,None,None,clean,automatic,None,294
chevrolet camaro,2001,None,excellent,6 cylinders,rwd,gas,blue,117000,mid-size,clean,automatic,coupe,2500
honda civic lx,2008,2HGFG12608H571171,excellent,4 cylinders,fwd,gas,silver,96000,compact,clean,automatic,coupe,5500
MERCEDES BENZ R class,2011,4JGCB6FE1BA122162,like new,6 cylinders,4wd,gas,black,61800,mid-size,clean,automatic,SUV,21200
Honda Pilot,2006,None,excellent,6 cylinders,4wd,gas,None,107000,full-size,clean,automatic,SUV,4700
toyota yaris,2007,None,excellent,4 cylinders,fwd,gas,black,133000,sub-compact,clean,automatic,sedan,5300
jeep liberty,2012,None,excellent,None,4wd,gas,silver,90000,full-size,clean,automatic,SUV,7500
Bmw 6 series,2013,None,excellent,6 cylinders,rwd,gas,silver,37986,compact,rebuilt,automatic,coupe,26000
lincoln town car,2011,None,None,8 cylinders,None,gas,None,335000,None,clean,automatic,None,4
Bmw 750li x drive m sport,2014,None,like new,8 cylinders,4wd,gas,black,27547,full-size,rebuilt,automatic,sedan,32999
bmxw 325 XI,2003,WBAEU33443PH90280,None,None,None,gas,None,None,None,clean,automatic,None,2800
Chevrolet corvette stingray,1976,None,good,8 cylinders,rwd,gas,white,53500,mid-size,clean,automatic,other,7300
Mercury Sable LS,2002,IMEFM55S22G655940,excellent,4 cylinders,fwd,gas,silver,None,mid-size,clean,automatic,sedan,2600
ford f-150,2003,None,excellent,8 cylinders,rwd,gas,white,None,full-size,clean,automatic,pickup,3900
Cadillac,1957,None,good,8 cylinders,rwd,gas,blue,None,full-size,clean,automatic,convertible,26000
honda accord,1991,None,good,4 cylinders,fwd,gas,grey,245000,mid-size,clean,automatic,wagon,900
Chevrolet Corvette,1996,None,like new,8 cylinders,rwd,gas,silver,2959,full-size,clean,manual,coupe,30000
kia sedona,2010,None,fair,6 cylinders,fwd,gas,red,110000,full-size,clean,automatic,mini-van,3200
Chevrolet Corvette,1996,None,like new,8 cylinders,rwd,gas,silver,2959,full-size,clean,manual,coupe,30000
