make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
Mustang Mach 1,2003,None,None,8 cylinders,None,gas,grey,124000,None,clean,automatic,None,7500
dodge durango sxt,2014,None,excellent,6 cylinders,4wd,gas,red,None,mid-size,lien,automatic,SUV,27000
Ford Mustang,2013,None,None,None,None,gas,None,None,None,clean,automatic,None,19500
SUPERDUTY DIESEL,2002,None,excellent,8 cylinders,rwd,diesel,white,165905,full-size,clean,manual,pickup,7750
BUICK ROADMASTER,1994,None,good,8 cylinders,rwd,gas,black,124000,mid-size,clean,automatic,sedan,2000
Chevrolet Equinox LT,2005,None,like new,6 cylinders,None,gas,None,142000,None,clean,automatic,None,3950
Mazda Mazda 6,2007,None,like new,6 cylinders,None,gas,None,129000,None,clean,automatic,None,3900
Nissan Altima 2.5S,2007,None,like new,None,None,gas,None,99000,None,clean,automatic,None,5900
Honda Pilot EX,2005,None,like new,6 cylinders,4wd,gas,None,136000,None,clean,automatic,None,4750
BCNR33,1980,None,like new,None,None,gas,None,None,full-size,clean,manual,coupe,19900
gmc sonoma,1995,None,fair,6 cylinders,rwd,gas,green,166000,mid-size,clean,manual,pickup,650
jeep lifted wrangler,2002,None,good,4 cylinders,4wd,gas,silver,134004,None,clean,manual,None,7750
Toyota Avalon XLS,2005,None,excellent,6 cylinders,fwd,gas,silver,153000,full-size,clean,automatic,None,6150
Chevy Express 1500,1998,None,good,8 cylinders,rwd,gas,white,233500,None,clean,automatic,van,3500
chevrolet 1500 silverado,2005,None,fair,8 cylinders,4wd,gas,red,174450,full-size,clean,automatic,pickup,1800
GMC Envoy SLT 4X4,2002,None,fair,6 cylinders,4wd,gas,white,220000,mid-size,clean,automatic,SUV,1300
FORD  500 SE,2006,None,good,6 cylinders,rwd,gas,red,146000,full-size,clean,automatic,sedan,4500
DODGE RAM 1500 BIG HORN,2008,None,excellent,8 cylinders,4wd,gas,white,175000,full-size,clean,automatic,truck,11500
GMC Terrain,2010,None,None,None,None,gas,None,None,None,clean,automatic,None,8500
plymouth deluxe,1949,None,None,None,rwd,gas,None,999999,None,missing,manual,None,1000
toyota celica gts,2002,None,None,None,fwd,gas,None,18000,None,clean,automatic,None,2500
Chevy Silverado,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,8500
jeep cherokee,1995,None,None,None,None,gas,None,155000,None,clean,automatic,None,1100
Nissan 200sx,1995,None,fair,4 cylinders,fwd,gas,black,250,sub-compact,clean,manual,coupe,200
Nissan Altima,2007,None,excellent,4 cylinders,fwd,gas,grey,133800,None,clean,automatic,None,5700
f150xl extended cab,1997,None,fair,6 cylinders,rwd,gas,brown,113825,full-size,clean,automatic,pickup,1995
Dodge SS/T,1997,None,fair,8 cylinders,rwd,gas,black,None,full-size,clean,automatic,truck,2500
chevy suburban 1500,2002,None,good,None,None,gas,None,180900,None,clean,automatic,None,3200
Kia Sorento EX,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
Yukon Denali,2004,None,good,None,None,gas,black,None,None,clean,automatic,None,6500
Chevy Pickup engine,2001,None,None,None,None,gas,None,None,None,parts only,automatic,None,600
Chrysler 200,2011,None,None,None,None,gas,None,130571,None,clean,automatic,None,6500
ford f550,2006,None,None,None,None,diesel,None,None,None,clean,automatic,None,2250
Toyota Sequoia,2002,None,None,None,None,gas,None,None,None,clean,automatic,None,4000
