make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
BMW 640i,2012,None,excellent,6 cylinders,None,gas,black,58340,None,clean,automatic,convertible,33000
Ford,1999,None,None,None,None,diesel,None,None,None,clean,automatic,None,10000
ford thunderbird LX,1997,None,excellent,6 cylinders,None,gas,blue,124000,full-size,clean,automatic,None,2200
Chevy,1950,None,good,8 cylinders,rwd,gas,orange,None,None,clean,automatic,pickup,32000
Mitsubishi Montero Sport,2003,None,good,None,None,gas,None,190000,None,clean,automatic,SUV,250
gmc sierra 2500hd,2013,None,good,None,4wd,diesel,None,None,None,lien,automatic,None,27000
honda pilot,2010,None,good,6 cylinders,None,gas,black,134,None,clean,automatic,None,11200
MERCEDESBENZ ML350,2005,4JGAB57E05A552494,excellent,6 cylinders,4wd,gas,black,164000,full-size,clean,automatic,SUV,4300
Gmc,2002,None,None,None,None,diesel,None,172000,None,clean,automatic,None,69900
chevy monte carlo,1977,None,excellent,8 cylinders,rwd,gas,red,47000,mid-size,clean,automatic,coupe,4500
Ford Thunderbird,1988,None,None,None,None,gas,None,140000,None,clean,automatic,None,3000
Jeep Wrangler Rubicon,2013,None,like new,6 cylinders,4wd,gas,green,47000,None,clean,automatic,None,30000
ford explorer sport trac,2007,None,excellent,6 cylinders,None,gas,None,159000,None,clean,automatic,None,8000
audi a6,2014,WAUDFAFCXEN136666,excellent,4 cylinders,fwd,gas,silver,34000,None,clean,automatic,None,23500
Camry,2006,None,excellent,4 cylinders,None,gas,black,134,None,clean,automatic,None,5600
toyota tacoma,2009,None,good,6 cylinders,4wd,gas,blue,116000,mid-size,lien,automatic,pickup,16500
chevy tahoe,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
MG Midget,1970,GAN5UB9036G,None,None,None,gas,None,None,None,clean,manual,None,7900
mgtd,1952,None,excellent,None,None,gas,red,None,None,clean,manual,None,7500
chevy cavalier,1997,None,None,None,None,gas,None,100000,None,clean,automatic,None,1200
TC,2007,None,excellent,4 cylinders,None,gas,blue,123000,None,clean,automatic,hatchback,5600
dodge charger,2006,None,good,None,None,gas,None,33000,None,salvage,automatic,None,14500
Acura,1999,None,good,None,None,gas,None,209000,None,clean,manual,None,1999
ARE,2005,None,None,None,None,other,None,None,None,parts only,other,None,150
chevrolet impala,2015,None,None,None,None,other,None,None,None,parts only,other,None,100
ARE,2005,None,None,None,None,other,None,None,None,parts only,other,None,200
lexus rx 350,2007,2T2GK31U47C020744,excellent,6 cylinders,fwd,gas,blue,92328,mid-size,clean,automatic,SUV,13950
honda accord lx,2011,None,excellent,4 cylinders,fwd,gas,silver,57700,None,clean,automatic,sedan,10500
Ford Mustang,2005,None,None,None,None,gas,None,199000,None,clean,manual,None,3500
BMW,2005,None,None,None,None,gas,None,150000,None,clean,manual,None,7699
honda odyssey,2007,None,None,None,None,gas,None,150000,None,clean,automatic,None,4995
Chevrolet S10 extended cab,2000,None,good,4 cylinders,rwd,gas,red,120950,None,clean,manual,pickup,2300
jeep wrangler,1999,None,good,6 cylinders,4wd,gas,None,110000,None,clean,manual,None,10000
GMC SIERRA 2500HD SLT,2005,None,good,8 cylinders,4wd,gas,silver,133000,None,clean,automatic,None,1
chevy corvair,1962,None,good,None,None,gas,None,None,None,clean,automatic,None,6500
G2 T rex,2016,None,None,None,None,gas,None,None,None,clean,manual,None,21000
Rover Range,2006,None,None,None,None,gas,None,None,full-size,clean,automatic,None,1000
Ford Super Duty,2011,None,None,None,4wd,diesel,white,236000,None,lien,automatic,None,25000
Chevrolet silverado 2500 HD,2001,None,good,8 cylinders,4wd,gas,black,170000,full-size,clean,automatic,pickup,9500
ford freestar,2004,None,like new,6 cylinders,fwd,gas,brown,None,full-size,clean,automatic,mini-van,2795
ford escape xlt,2007,None,like new,6 cylinders,fwd,gas,black,None,full-size,clean,automatic,SUV,2995
kia rondo lx,2009,None,like new,4 cylinders,fwd,gas,blue,None,full-size,clean,automatic,SUV,2995
Plymouth  GTX,1969,None,None,None,None,gas,None,None,None,clean,manual,None,50000
Subura,1983,None,None,None,None,gas,None,None,None,clean,automatic,None,2999
mercedes benz c300,2011,None,excellent,6 cylinders,4wd,gas,white,69811,None,clean,automatic,sedan,15500
ford taurus,1999,None,fair,6 cylinders,fwd,gas,white,None,mid-size,clean,automatic,sedan,625
450 SL,1979,None,good,8 cylinders,fwd,gas,yellow,117500,compact,clean,automatic,convertible,2500
Plymouth,1935,None,None,None,None,gas,None,None,None,clean,automatic,None,18500
Lincoln navigator,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,6500
Ford,1948,None,None,None,None,gas,black,None,None,clean,automatic,None,22500
Toyota Avalon,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
cadillac sts,2006,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
Chevelle SS,1969,None,None,None,None,gas,red,None,None,clean,automatic,None,33000
honda odyssey ex,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,5000
nissan versa s,2015,None,None,None,None,gas,None,None,None,clean,manual,None,7500
ford expedition,2001,None,good,8 cylinders,rwd,gas,green,200000,None,clean,automatic,SUV,1999
ford f-150,2004,None,fair,8 cylinders,None,gas,white,172549,None,clean,automatic,None,4750
mazdaspeed3,2009,None,like new,4 cylinders,fwd,gas,black,116000,compact,clean,manual,hatchback,8500
dodge dart sxt,2013,None,excellent,None,None,gas,white,73000,sub-compact,clean,automatic,None,6500
ford f-150 xl,2005,None,excellent,None,None,gas,white,160000,None,clean,automatic,None,3000
CRX,1991,None,fair,4 cylinders,None,gas,None,170000,None,clean,automatic,None,600
bmw 328xi,2011,None,like new,6 cylinders,4wd,gas,white,40,mid-size,rebuilt,automatic,coupe,9500
ford f-150,2015,None,like new,8 cylinders,rwd,gas,blue,9000,full-size,rebuilt,automatic,pickup,22500
nissan maxima,2014,None,like new,6 cylinders,fwd,gas,white,15,full-size,rebuilt,automatic,sedan,11500
Ford Ranger,2003,None,good,4 cylinders,None,gas,None,None,None,clean,manual,None,2999
dodge journey sxt,2013,None,like new,6 cylinders,fwd,gas,grey,70,full-size,rebuilt,automatic,SUV,8000
Chevy 3100,1957,3A570122050,good,6 cylinders,None,gas,None,0,None,clean,manual,None,7000
Mitsubishi Eclipse,2006,None,good,4 cylinders,fwd,gas,red,200000,None,clean,automatic,coupe,3650
Dodge Ram 1500 Sport,2003,None,good,8 cylinders,None,gas,None,210000,None,clean,automatic,None,3999
comfortable seats,2005,None,excellent,4 cylinders,None,gas,None,None,None,clean,automatic,sedan,1000
dodge durango slt,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,5500
Winnebago,2006,None,like new,None,None,diesel,None,None,None,clean,manual,None,30000
chevrolet 1500 silverado,2004,None,fair,6 cylinders,rwd,gas,white,225000,full-size,clean,automatic,truck,1500
ford f-150,2004,None,excellent,8 cylinders,4wd,gas,black,160000,None,clean,automatic,truck,9500
gmc envoy denali,2006,None,excellent,8 cylinders,rwd,gas,black,77500,full-size,clean,automatic,SUV,8750
