make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
bmw 325i,2004,None,good,6 cylinders,None,gas,grey,131000,compact,salvage,automatic,None,4800
Dodge Magnum,2006,None,excellent,8 cylinders,rwd,gas,black,128632,full-size,clean,automatic,None,4900
Toyota Corolla,2017,None,excellent,4 cylinders,None,gas,black,9000,None,salvage,automatic,None,11900
Honda Civic LX,2012,None,excellent,4 cylinders,None,gas,None,119000,None,clean,automatic,None,7500
dodge ram 1500,2008,None,excellent,8 cylinders,rwd,gas,red,103000,None,salvage,automatic,None,10500
dodge ram 1500 4x4,2012,None,excellent,8 cylinders,4wd,gas,silver,65000,None,salvage,automatic,pickup,14500
Honda Civic,2017,None,excellent,4 cylinders,fwd,gas,black,1000,None,salvage,automatic,None,13900
Toyota 4runner,1989,None,None,6 cylinders,4wd,gas,white,171,None,clean,manual,offroad,11000
chrysler pt cruiser,2008,None,None,None,None,gas,None,None,None,salvage,automatic,None,3500
Dodge cummins,2016,None,None,None,None,diesel,None,None,None,clean,automatic,None,55000
Cadillac Escalade,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,13950
nissan 350z,2004,None,excellent,None,None,gas,black,None,None,salvage,automatic,None,6000
toyota 4runner,2005,None,fair,6 cylinders,rwd,gas,silver,None,mid-size,clean,automatic,SUV,1000
Acura,2002,None,excellent,4 cylinders,fwd,gas,black,172,mid-size,clean,manual,coupe,5000
mercedes benz c230,2007,None,None,None,None,gas,white,116000,None,clean,automatic,None,4500
lincoln town car signature,2001,None,excellent,None,None,gas,None,None,None,clean,automatic,None,3900
mercedes-benz c230,2007,None,None,None,None,gas,white,116000,None,clean,automatic,None,4500
lincoln town car signature,2001,None,excellent,None,None,gas,None,89000,None,clean,automatic,None,3900
Suzuki gsxr,2005,None,None,None,None,gas,None,None,None,clean,manual,None,3200
Wagon,1959,1234,good,8 cylinders,rwd,gas,blue,5678,full-size,clean,automatic,sedan,7500
saturn vue,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,1500
ford expedition,2000,None,excellent,None,None,gas,None,200000,None,clean,automatic,None,2000
