make and model,year,VIN,condition,cylinders,drive,fuel,color,odometer,size,title,transmission,type,price
chevrolet impala,2008,None,good,6 cylinders,fwd,gas,None,110302,full-size,clean,automatic,None,3500
Chevrolet Silverado 1500,2004,None,good,8 cylinders,None,gas,None,None,None,clean,automatic,None,8900
Acura MDX,2009,None,like new,6 cylinders,None,gas,None,118500,None,clean,automatic,SUV,11900
Chevrolet Silverado 1500,2004,None,good,8 cylinders,None,gas,None,None,None,clean,automatic,None,8900
Toyota Tacoma,2012,None,None,None,None,gas,None,None,None,rebuilt,automatic,None,17000
dodge durango,1999,None,None,None,None,gas,None,None,None,clean,automatic,None,2900
E Class 350,2011,None,excellent,6 cylinders,None,gas,black,84000,full-size,lien,automatic,sedan,18000
chevrolet s10 pickup,1999,None,None,None,None,gas,None,170000,None,clean,manual,None,2600
Mercury Tracer,1998,None,None,None,None,gas,None,None,None,clean,automatic,None,500
Dodge Magnum,2007,None,excellent,None,None,gas,None,None,None,clean,automatic,None,2500
Ford F 150,1997,None,excellent,None,None,gas,None,None,None,clean,automatic,None,3700
Honda Ridgeline,2007,None,None,None,None,gas,None,None,None,clean,automatic,None,6300
chevy cobalt,2008,None,None,None,None,gas,None,None,None,clean,automatic,None,3500
mitsubishi eclipse spyder,2002,None,None,None,None,gas,None,170000,None,clean,automatic,None,2100
chevy belair,1963,None,None,None,None,gas,None,None,None,clean,automatic,None,2000
ford crown victoria,2008,2FAFP71V08X118920,good,8 cylinders,rwd,gas,silver,139000,full-size,clean,automatic,sedan,3950
toyota 4runner,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,1
volkswagen jetta,2003,None,None,4 cylinders,None,gas,grey,None,None,rebuilt,automatic,sedan,2000
lincoln mkz 4dr sdn,2007,3LNHM26TX7R656992,fair,6 cylinders,rwd,gas,black,None,None,clean,automatic,sedan,1250
Cadillac DTS,2007,None,good,8 cylinders,fwd,gas,grey,125500,full-size,clean,automatic,sedan,5300
suzuki xl7,2002,None,good,4 cylinders,4wd,gas,None,174569,None,clean,automatic,None,1500
Acura TL,2003,None,good,None,None,gas,black,None,None,rebuilt,automatic,sedan,2500
Bmw 745LI,2003,None,good,None,None,gas,silver,151000,None,clean,automatic,None,4999
Altima,2003,None,good,None,None,gas,None,None,None,clean,automatic,None,2500
chevrolet 1500 silverado,2002,None,fair,8 cylinders,rwd,gas,white,263573,full-size,clean,automatic,truck,3500
ford taurus,2003,None,None,None,None,gas,None,None,None,clean,automatic,None,300
Mercedes,2010,None,excellent,None,None,diesel,None,None,compact,clean,automatic,None,10501
2005 chrysler pacifica,2005,None,None,None,None,gas,None,None,None,clean,automatic,None,500
Nissan Rogue,2009,None,good,6 cylinders,fwd,gas,silver,151000,mid-size,clean,automatic,SUV,3995
ford focus se,2000,None,None,None,None,gas,None,152000,None,clean,automatic,None,1500
bmw 330ci,2001,None,None,None,None,gas,black,None,None,salvage,automatic,None,1900
911t 912,1973,None,None,None,None,gas,None,None,None,clean,manual,coupe,24500
Toyota Camry,2009,None,None,None,None,gas,None,103000,None,rebuilt,automatic,None,4600
chevrolet camaro,2005,None,salvage,8 cylinders,rwd,gas,orange,128000,full-size,salvage,automatic,coupe,13500
ford windstar,1998,None,good,6 cylinders,fwd,gas,None,100000,mid-size,clean,automatic,mini-van,1300
Honda Accord Ex,2011,None,excellent,4 cylinders,fwd,gas,grey,109000,full-size,rebuilt,automatic,sedan,6400
GMC ENVOY SLT,2007,None,excellent,6 cylinders,fwd,gas,silver,137630,full-size,rebuilt,automatic,SUV,5400
Cadillac CTS 3.06L performance,2011,None,like new,6 cylinders,4wd,gas,custom,78680,full-size,rebuilt,automatic,sedan,10600
Crown Victoria,2009,None,None,None,None,gas,None,173000,None,clean,automatic,None,2550
Jeep Liberty,2011,None,like new,6 cylinders,None,gas,black,99000,None,clean,automatic,None,9500
nissan altima,2010,None,excellent,4 cylinders,None,gas,None,118000,None,clean,automatic,None,5550
ford f150 lariat,2007,None,excellent,8 cylinders,fwd,gas,green,130000,None,clean,automatic,None,9950
ford f-150,2006,None,excellent,8 cylinders,4wd,gas,None,153000,None,clean,automatic,None,9950
Ford Escape Limited,2005,None,None,None,None,gas,None,None,None,salvage,automatic,None,2650
ford f-150,2006,None,excellent,8 cylinders,4wd,gas,None,153000,None,clean,automatic,None,9950
honda civic,2009,None,excellent,4 cylinders,None,gas,None,155000,None,clean,automatic,None,5200
chevy colorado,2009,None,excellent,6 cylinders,None,gas,None,142000,None,clean,automatic,None,8300
chrysler 300 c hemi,2005,None,excellent,8 cylinders,None,gas,None,155000,None,clean,automatic,None,4550
Ram dak,2011,None,like new,6 cylinders,None,gas,None,5900,None,clean,automatic,None,12500
honda civic si,1999,None,None,None,None,gas,None,178000,None,clean,manual,None,6500
hyundai elantra,2007,None,None,None,None,gas,None,171000,None,clean,automatic,None,2800
Honda Civic,2010,None,None,None,None,gas,None,69000,None,salvage,automatic,None,5900
acura tl,2000,None,excellent,4 cylinders,fwd,gas,silver,212000,mid-size,clean,automatic,None,3000
